Day,Away,Home,RA,RH,Inn
0,147,CLE,LAA,5,4,9
0,147,TEX,MIN,6,2,9
0,147,BAL,CHW,4,1,9
0,147,TOR,DET,11,14,9
0,147,KCR,TBR,1,4,9
0,147,MIL,BOS,1,2,9
0,147,NYY,SDP,2,5,9
0,147,MIA,ARI,3,1,9
0,147,PHI,COL,2,5,9
0,147,LAD,CIN,1,4,9
0,147,SFG,NYM,3,4,9
0,147,CHC,STL,3,4,9
0,147,ATL,PIT,8,1,9
1,148,HOU,SEA,2,3,9
1,148,TOR,CHW,5,1,9
1,148,CLE,COL,6,8,9
1,148,KCR,MIN,5,6,9
1,148,BOS,BAL,3,11,9
1,148,MIA,SDP,1,2,9
1,148,PHI,SFG,4,8,9
1,148,CHC,MIL,1,5,9
1,148,STL,CIN,1,3,9
1,148,WSN,ATL,8,4,9
2,149,HOU,SEA,2,4,9
2,149,OAK,TBR,3,0,9
2,149,NYY,LAA,3,4,9
2,149,ARI,TEX,2,4,9
2,149,TOR,CHW,7,2,9
2,149,CLE,COL,13,7,9
2,149,KCR,MIN,2,4,9
2,149,BOS,BAL,8,3,9
2,149,LAD,NYM,5,2,10
2,149,LAD,NYM,3,0,9
2,149,MIA,SDP,0,4,9
2,149,PHI,SFG,0,1,10
2,149,CHC,MIL,6,3,10
2,149,STL,CIN,7,1,9
2,149,WSN,ATL,0,2,9
3,150,HOU,SEA,1,2,10
3,150,OAK,TBR,3,4,9
3,150,NYY,LAA,2,1,9
3,150,ARI,TEX,1,6,9
3,150,TOR,CHW,3,1,9
3,150,CLE,COL,4,7,9
3,150,PIT,DET,0,8,9
3,150,PIT,DET,10,2,9
3,150,KCR,MIN,6,1,9
3,150,BOS,BAL,1,6,9
3,150,LAD,NYM,10,3,9
3,150,MIA,SDP,9,1,9
3,150,PHI,SFG,6,1,9
3,150,CHC,MIL,6,10,9
3,150,STL,CIN,5,3,9
3,150,WSN,ATL,7,2,9
4,151,HOU,SEA,4,0,9
4,151,OAK,TBR,5,6,12
4,151,NYY,LAA,8,3,9
4,151,DET,BOS,5,0,9
4,151,KCR,MIN,6,7,9
4,151,ARI,NYM,2,3,9
4,151,CHC,MIL,4,6,9
4,151,WSN,ATL,3,1,9
5,152,LAA,SEA,4,5,9
5,152,MIN,HOU,6,1,9
5,152,OAK,ATL,2,4,9
5,152,TEX,MIA,2,8,9
5,152,CHW,MIL,5,12,9
5,152,WSN,CLE,1,7,9
5,152,DET,BOS,3,7,9
5,152,SDP,KCR,11,8,9
5,152,TBR,BAL,1,3,9
5,152,NYY,SFG,6,2,9
5,152,PIT,TOR,3,5,14
5,152,ARI,NYM,9,10,9
5,152,COL,LAD,4,1,9
5,152,CIN,CHC,5,4,9
5,152,STL,PHI,2,4,9
6,153,LAA,SEA,0,9,9
6,153,MIN,HOU,2,5,9
6,153,OAK,ATL,11,9,9
6,153,TEX,MIA,7,0,9
6,153,CHW,MIL,3,4,10
6,153,WSN,CLE,2,3,9
6,153,DET,BOS,3,6,9
6,153,SDP,KCR,7,3,9
6,153,TBR,BAL,5,9,9
6,153,NYY,SFG,7,3,9
6,153,PIT,TOR,8,1,9
6,153,ARI,NYM,10,5,9
6,153,COL,LAD,1,4,9
6,153,CIN,CHC,5,7,9
6,153,STL,PHI,1,6,9
0,154,LAA,SEA,1,5,9
0,154,MIN,HOU,4,3,9
0,154,OAK,ATL,1,3,9
0,154,TEX,MIA,6,0,9
0,154,CHW,MIL,3,6,9
0,154,WSN,CLE,5,2,9
0,154,DET,BOS,8,4,10
0,154,SDP,KCR,3,4,9
0,154,TBR,BAL,4,3,9
0,154,NYY,SFG,7,5,9
0,154,PIT,TOR,4,5,9
0,154,ARI,NYM,5,4,9
0,154,COL,LAD,0,4,9
0,154,CIN,CHC,5,2,9
0,154,STL,PHI,5,4,10
1,155,STL,HOU,4,7,9
1,155,SDP,LAA,1,2,9
1,155,DET,TEX,2,1,9
1,155,BAL,TOR,7,2,9
1,155,SFG,ARI,2,4,9
1,155,CIN,COL,13,3,9
1,155,MIL,PHI,1,3,9
1,155,NYM,WSN,8,7,9
2,156,SEA,OAK,4,3,9
2,156,STL,HOU,5,8,9
2,156,SDP,LAA,2,4,9
2,156,DET,TEX,3,1,9
2,156,CHW,CHC,6,7,9
2,156,KCR,CLE,5,8,9
2,156,MIN,NYY,1,5,9
2,156,BAL,TOR,10,1,9
2,156,ATL,BOS,8,3,9
2,156,TBR,MIA,9,5,9
2,156,SFG,ARI,5,8,9
2,156,CIN,COL,4,1,9
2,156,LAD,PIT,0,1,9
2,156,MIL,PHI,1,2,10
2,156,NYM,WSN,6,3,9
3,157,SEA,OAK,1,2,9
3,157,STL,HOU,4,2,9
3,157,SDP,LAA,2,3,9
3,157,DET,TEX,1,9,9
3,157,CHW,CHC,6,7,9
3,157,MIN,NYY,5,9,9
3,157,BAL,TOR,2,3,9
3,157,ATL,BOS,0,9,9
3,157,TBR,MIA,5,3,9
3,157,SFG,ARI,9,3,9
3,157,CIN,COL,12,7,9
3,157,LAD,PIT,6,10,9
3,157,MIL,PHI,0,2,9
3,157,NYM,WSN,9,1,9
4,158,SEA,OAK,3,0,9
4,158,BOS,CHW,14,2,9
4,158,KCR,CLE,4,3,9
4,158,MIN,NYY,5,8,9
4,158,BAL,TOR,5,6,9
4,158,ARI,SDP,4,3,9
4,158,COL,STL,3,2,9
4,158,LAD,PIT,11,7,9
4,158,CHC,CIN,4,8,9
4,158,ATL,WSN,5,2,9
5,159,SEA,KCR,9,10,9
5,159,HOU,LAA,7,1,9
5,159,TOR,OAK,1,2,9
5,159,SFG,TEX,5,2,9
5,159,BOS,CHW,2,7,9
5,159,CLE,MIA,2,3,9
5,159,MIL,DET,10,0,9
5,159,MIN,PIT,0,3,9
5,159,BAL,TBR,6,3,9
5,159,LAD,NYY,2,1,11
5,159,ARI,SDP,3,10,9
5,159,COL,STL,5,8,9
5,159,CHC,CIN,2,3,9
5,159,ATL,WSN,1,2,9
6,160,SEA,KCR,4,8,9
6,160,HOU,LAA,6,1,9
6,160,TOR,OAK,7,0,9
6,160,SFG,TEX,3,1,9
6,160,BOS,CHW,1,6,9
6,160,CLE,MIA,8,0,9
6,160,MIL,DET,5,4,9
6,160,MIN,PIT,0,4,9
6,160,BAL,TBR,5,0,9
6,160,LAD,NYY,11,3,9
6,160,ARI,SDP,1,13,9
6,160,COL,STL,6,5,9
6,160,CHC,CIN,3,4,9
6,160,ATL,WSN,3,7,9
6,160,PHI,NYM,7,2,9
0,161,SEA,KCR,6,5,10
0,161,HOU,LAA,7,9,9
0,161,TOR,OAK,6,4,10
0,161,SFG,TEX,2,7,9
0,161,BOS,CHW,6,4,10
0,161,CLE,MIA,6,3,9
0,161,MIL,DET,2,10,9
0,161,MIN,PIT,11,5,10
0,161,BAL,TBR,9,2,9
0,161,LAD,NYY,4,6,9
0,161,ARI,SDP,9,3,9
0,161,COL,STL,1,5,9
0,161,CHC,CIN,4,2,9
0,161,ATL,WSN,5,8,9
0,161,NYM,PHI,6,5,9
1,162,CHW,SEA,4,8,9
1,162,HOU,SFG,3,4,10
1,162,OAK,SDP,1,6,9
1,162,NYY,KCR,4,2,9
1,162,COL,MIN,0,5,9
1,162,BAL,TBR,5,2,9
1,162,TOR,MIL,1,3,9
2,163,CHW,SEA,3,4,9
2,163,HOU,SFG,3,1,9
2,163,OAK,SDP,3,4,9
2,163,LAA,ARI,4,9,9
2,163,TEX,LAD,2,15,9
2,163,CLE,CIN,5,3,9
2,163,WSN,DET,5,4,10
2,163,NYY,KCR,10,1,9
2,163,COL,MIN,5,4,9
2,163,ATL,BAL,0,4,9
2,163,PHI,BOS,4,1,9
2,163,CHC,TBR,2,5,9
2,163,TOR,MIL,3,0,9
2,163,PIT,STL,2,1,9
2,163,MIA,NYM,4,2,9
3,164,CHW,SEA,1,2,10
3,164,HOU,SFG,3,5,9
3,164,OAK,SDP,4,5,9
3,164,LAA,ARI,8,3,9
3,164,TEX,LAD,3,2,9
3,164,CLE,CIN,2,4,9
3,164,WSN,DET,7,5,9
3,164,NYY,KCR,11,5,9
3,164,COL,MIN,9,17,9
3,164,ATL,BAL,2,4,9
3,164,PHI,BOS,6,8,9
3,164,CHC,TBR,4,3,9
3,164,TOR,MIL,4,5,9
3,164,PIT,STL,2,4,9
3,164,MIA,NYM,4,10,9
4,165,CHW,SEA,3,2,10
4,165,OAK,MIN,2,6,9
4,165,LAA,ARI,1,11,9
4,165,TEX,LAD,3,1,9
4,165,WSN,DET,2,7,9
4,165,NYY,KCR,3,4,9
4,165,ATL,BAL,6,3,9
4,165,PHI,BOS,3,9,9
4,165,CHC,TBR,2,3,9
4,165,PIT,STL,3,4,9
4,165,MIA,NYM,2,3,9
5,166,TEX,SEA,2,3,9
5,166,DET,HOU,0,4,9
5,166,OAK,MIN,5,6,10
5,166,LAA,SFG,8,6,9
5,166,CHW,ARI,1,7,9
5,166,CLE,TOR,3,1,9
5,166,KCR,LAD,3,4,9
5,166,PHI,BAL,5,3,11
5,166,NYY,BOS,8,1,9
5,166,TBR,ATL,3,7,9
5,166,PIT,COL,5,2,9
5,166,SDP,NYM,1,2,9
5,166,STL,CHC,3,0,9
5,166,CIN,MIL,6,5,9
5,166,MIA,WSN,1,8,9
6,167,TEX,SEA,5,7,9
6,167,DET,HOU,13,5,9
6,167,LAA,SFG,4,3,9
6,167,CHW,ARI,9,2,9
6,167,CLE,TOR,0,5,9
6,167,KCR,LAD,7,2,9
6,167,PHI,BAL,2,6,9
6,167,NYY,BOS,4,8,9
6,167,TBR,ATL,2,9,9
6,167,PIT,COL,4,16,9
6,167,SDP,NYM,1,5,9
6,167,STL,CHC,1,5,9
6,167,CIN,MIL,1,3,9
6,167,MIA,WSN,0,4,9
0,168,TEX,SEA,0,5,9
0,168,DET,HOU,1,4,9
0,168,OAK,MIN,2,6,9
0,168,OAK,MIN,7,8,9
0,168,LAA,SFG,6,13,9
0,168,CHW,ARI,5,12,9
0,168,CLE,TOR,6,7,9
0,168,KCR,LAD,0,3,9
0,168,PHI,BAL,3,8,9
0,168,NYY,BOS,3,9,9
0,168,TBR,ATL,8,6,9
0,168,PIT,COL,8,2,9
0,168,SDP,NYM,6,11,9
0,168,STL,CHC,2,1,9
0,168,CIN,MIL,4,5,9
0,168,MIA,WSN,1,3,9
1,169,MIL,LAA,3,5,9
1,169,NYM,TEX,14,2,9
1,169,DET,ATL,1,2,9
1,169,BOS,TOR,7,3,9
1,169,LAD,COL,9,5,9
1,169,SDP,PHI,2,9,9
1,169,SFG,CHC,7,6,9
1,169,CIN,PIT,1,4,9
1,169,STL,MIA,7,6,12
2,170,SEA,CLE,8,5,9
2,170,HOU,CHW,0,2,9
2,170,KCR,OAK,5,7,9
2,170,MIL,LAA,6,3,9
2,170,NYM,TEX,7,6,9
2,170,DET,ATL,1,2,9
2,170,TBR,MIN,6,7,9
2,170,BAL,NYY,2,4,9
2,170,BOS,TOR,4,3,9
2,170,ARI,WSN,5,0,9
2,170,LAD,COL,11,9,9
2,170,SDP,PHI,3,4,9
2,170,SFG,CHC,2,5,9
2,170,CIN,PIT,2,1,9
2,170,STL,MIA,8,9,10
3,171,SEA,CLE,0,8,9
3,171,HOU,CHW,4,1,9
3,171,KCR,OAK,1,5,9
3,171,MIL,LAA,2,0,9
3,171,NYM,TEX,3,5,9
3,171,DET,ATL,0,7,9
3,171,TBR,MIN,3,2,10
3,171,BAL,NYY,7,6,10
3,171,BOS,TOR,7,3,9
3,171,ARI,WSN,1,3,9
3,171,LAD,COL,6,7,9
3,171,SDP,PHI,5,2,9
3,171,SFG,CHC,5,6,9
3,171,CIN,PIT,0,1,9
3,171,STL,MIA,3,4,9
4,172,SEA,CLE,3,6,9
4,172,HOU,CHW,5,3,9
4,172,KCR,OAK,3,2,9
4,172,TBR,MIN,7,6,10
4,172,BAL,NYY,17,5,9
4,172,ARI,WSN,5,2,9
4,172,LAD,COL,5,3,9
4,172,MIL,SDP,6,7,9
4,172,SFG,STL,5,6,9
5,173,SEA,MIA,2,3,10
5,173,BAL,HOU,11,14,9
5,173,MIN,OAK,5,6,9
5,173,LAA,LAD,3,2,10
5,173,KCR,TEX,2,6,9
5,173,CHW,DET,1,2,9
5,173,TOR,CLE,1,7,9
5,173,BOS,CIN,2,5,9
5,173,ATL,NYY,8,1,9
5,173,TBR,PIT,10,3,9
5,173,ARI,PHI,5,4,9
5,173,WSN,COL,11,5,9
5,173,MIL,SDP,5,9,9
5,173,NYM,CHC,11,1,9
6,174,SEA,MIA,9,0,9
6,174,BAL,HOU,1,5,9
6,174,MIN,OAK,10,2,9
6,174,LAA,LAD,2,7,9
6,174,KCR,TEX,0,6,9
6,174,CHW,DET,5,1,9
6,174,TOR,CLE,3,6,9
6,174,BOS,CIN,4,3,9
6,174,ATL,NYY,3,8,9
6,174,TBR,PIT,3,4,9
6,174,ARI,PHI,1,12,9
6,174,WSN,COL,7,8,9
6,174,MIL,SDP,4,6,9
6,174,SFG,STL,4,9,9
6,174,NYM,CHC,1,8,9
0,175,SEA,MIA,4,6,9
0,175,BAL,HOU,1,8,9
0,175,MIN,OAK,3,0,9
0,175,KCR,TEX,0,4,9
0,175,CHW,DET,2,11,9
0,175,TOR,CLE,5,6,9
0,175,BOS,CIN,7,4,9
0,175,ATL,NYY,3,1,9
0,175,TBR,PIT,3,1,9
0,175,ARI,PHI,1,4,9
0,175,WSN,COL,2,1,9
0,175,MIL,SDP,6,2,9
0,175,SFG,STL,3,5,9
0,175,NYM,CHC,5,2,9
1,176,SEA,TBR,3,4,9
1,176,OAK,LAA,1,5,9
1,176,TEX,MIL,3,6,9
1,176,LAD,CHW,3,0,9
1,176,CLE,BAL,3,2,9
1,176,PHI,DET,8,1,9
1,176,MIA,KCR,1,4,9
1,176,TOR,BOS,6,7,9
1,176,WSN,SDP,6,7,10
1,176,CHC,SFG,4,5,9
1,176,PIT,CIN,5,11,9
1,176,ATL,STL,3,4,9
2,177,SEA,TBR,3,11,9
2,177,COL,HOU,2,5,9
2,177,OAK,LAA,5,7,9
2,177,TEX,MIL,1,3,9
2,177,LAD,CHW,4,3,9
2,177,CLE,BAL,10,8,9
2,177,PHI,DET,1,4,9
2,177,MIA,KCR,2,1,9
2,177,MIN,ARI,4,5,9
2,177,TOR,BOS,9,4,9
2,177,NYY,NYM,7,9,9
2,177,WSN,SDP,7,9,9
2,177,CHC,SFG,1,5,9
2,177,PIT,CIN,9,5,9
3,178,SEA,TBR,5,2,9
3,178,COL,HOU,1,7,9
3,178,OAK,LAA,2,5,9
3,178,TEX,MIL,5,6,10
3,178,LAD,CHW,4,0,9
3,178,CLE,BAL,2,4,9
3,178,PHI,DET,6,2,9
3,178,MIA,KCR,1,5,9
3,178,MIN,ARI,8,3,9
3,178,TOR,BOS,4,1,9
3,178,NYY,NYM,2,12,9
3,178,WSN,SDP,5,8,9
3,178,CHC,SFG,3,4,9
3,178,PIT,CIN,6,1,9
3,178,ATL,STL,6,2,9
3,178,ATL,STL,1,4,9
4,179,DET,LAA,0,5,9
4,179,TEX,BAL,2,11,9
4,179,ATL,CHW,0,1,9
4,179,CLE,KCR,1,2,9
4,179,MIN,ARI,13,6,9
4,179,NYY,TOR,2,9,9
4,179,CHC,SFG,5,3,10
4,179,CIN,STL,11,4,9
4,179,MIA,PHI,7,4,9
5,180,MIN,SEA,2,3,10
5,180,HOU,NYM,2,7,9
5,180,OAK,ARI,9,4,9
5,180,DET,LAA,2,5,9
5,180,TEX,BAL,1,2,9
5,180,COL,CHW,3,5,9
5,180,CLE,KCR,3,10,9
5,180,SDP,BOS,9,2,9
5,180,NYY,TOR,16,5,9
5,180,WSN,TBR,1,3,9
5,180,LAD,SFG,3,5,9
5,180,CHC,MIL,2,4,9
5,180,CIN,STL,0,1,9
5,180,PIT,ATL,1,6,9
5,180,MIA,PHI,0,2,9
6,181,MIN,SEA,5,1,9
6,181,HOU,NYM,9,6,9
6,181,OAK,ARI,0,3,9
6,181,DET,LAA,5,6,10
6,181,TEX,BAL,5,6,9
6,181,COL,CHW,3,11,9
6,181,CLE,KCR,7,2,9
6,181,SDP,BOS,11,1,9
6,181,NYY,TOR,3,9,9
6,181,WSN,TBR,8,1,9
6,181,LAD,SFG,14,7,11
6,181,CHC,MIL,5,3,9
6,181,CIN,STL,9,4,9
6,181,PIT,ATL,1,2,10
6,181,MIA,PHI,3,2,9
0,182,MIN,SEA,5,3,9
0,182,HOU,NYM,10,5,11
0,182,OAK,ARI,1,5,9
0,182,DET,LAA,7,6,9
0,182,TEX,BAL,11,2,9
0,182,COL,CHW,5,4,14
0,182,CLE,KCR,2,6,9
0,182,SDP,BOS,1,4,9
0,182,NYY,TOR,8,1,9
0,182,WSN,TBR,0,5,9
0,182,LAD,SFG,4,10,9
0,182,CHC,MIL,1,7,9
0,182,CIN,STL,0,2,9
0,182,PIT,ATL,4,2,9
0,182,MIA,PHI,6,7,9
1,183,HOU,TOR,3,1,9
1,183,MIL,COL,7,8,10
1,183,NYM,WSN,9,7,10
2,184,BAL,SEA,2,0,9
2,184,HOU,TOR,6,7,9
2,184,LAA,OAK,5,7,9
2,184,SDP,TEX,0,7,9
2,184,CHW,CLE,6,7,9
2,184,DET,MIN,3,5,9
2,184,TBR,KCR,5,1,9
2,184,BOS,MIA,8,3,9
2,184,CIN,NYY,5,4,9
2,184,ARI,LAD,5,6,9
2,184,MIL,COL,4,3,9
2,184,SFG,ATL,5,3,9
2,184,PHI,CHC,6,4,9
2,184,STL,PIT,7,4,9
2,184,NYM,WSN,7,2,10
3,185,BAL,SEA,4,1,9
3,185,HOU,TOR,9,2,9
3,185,LAA,OAK,0,5,9
3,185,SDP,TEX,6,4,9
3,185,CHW,CLE,8,2,9
3,185,DET,MIN,9,2,9
3,185,TBR,KCR,2,4,9
3,185,BOS,MIA,7,2,9
3,185,CIN,NYY,3,2,9
3,185,ARI,LAD,12,4,9
3,185,MIL,COL,3,0,9
3,185,SFG,ATL,1,3,9
3,185,PHI,CHC,5,3,9
3,185,STL,PIT,4,5,10
3,185,NYM,WSN,5,7,9
4,186,BAL,SEA,3,7,9
4,186,HOU,TOR,5,3,9
4,186,LAA,OAK,0,5,9
4,186,SDP,TEX,3,1,9
4,186,CHW,CLE,4,8,9
4,186,DET,MIN,3,12,7
4,186,TBR,KCR,10,8,9
4,186,BOS,MIA,6,5,12
4,186,CIN,NYY,8,4,9
4,186,ARI,LAD,9,3,9
4,186,MIL,COL,3,4,9
4,186,SFG,ATL,4,2,9
4,186,PHI,CHC,2,10,9
4,186,STL,PIT,3,2,10
4,186,NYM,WSN,0,1,9
5,187,TOR,SEA,1,2,9
5,187,HOU,MIN,13,12,9
5,187,BAL,OAK,3,2,9
5,187,LAA,CHC,1,5,9
5,187,TBR,TEX,0,3,9
5,187,CHW,MIA,3,2,9
5,187,SFG,CLE,4,2,9
5,187,DET,CIN,5,4,9
5,187,KCR,COL,2,4,9
5,187,BOS,NYY,5,3,10
5,187,ARI,SDP,8,10,9
5,187,MIL,LAD,5,8,9
5,187,NYM,PIT,2,14,9
5,187,STL,WSN,7,6,11
5,187,PHI,ATL,8,6,9
6,188,TOR,SEA,5,4,9
6,188,HOU,MIN,3,9,9
6,188,BAL,OAK,8,19,9
6,188,LAA,CHC,7,0,9
6,188,TBR,TEX,3,4,9
6,188,CHW,MIA,3,4,9
6,188,SFG,CLE,4,5,9
6,188,DET,CIN,5,3,9
6,188,KCR,COL,1,3,9
6,188,BOS,NYY,4,14,9
6,188,ARI,SDP,7,5,10
6,188,MIL,LAD,3,5,9
6,188,NYM,PIT,5,2,9
6,188,STL,WSN,6,14,9
6,188,PHI,ATL,1,5,9
0,189,TOR,SEA,5,4,10
0,189,HOU,MIN,2,3,9
0,189,BAL,OAK,6,3,9
0,189,LAA,CHC,0,5,9
0,189,TBR,TEX,2,13,9
0,189,CHW,MIA,4,7,9
0,189,SFG,CLE,4,5,9
0,189,DET,CIN,5,1,9
0,189,KCR,COL,10,1,9
0,189,BOS,NYY,3,0,9
0,189,ARI,SDP,9,1,9
0,189,MIL,LAD,9,2,9
0,189,NYM,PIT,3,2,9
0,189,STL,WSN,8,3,9
0,189,PHI,ATL,0,6,9
1,190,TEX,LAA,9,4,9
1,190,MIN,CHW,8,6,11
1,190,CLE,DET,0,1,9
1,190,ATL,ARI,5,4,11
1,190,COL,CIN,0,6,9
1,190,NYM,PIT,2,8,9
1,190,STL,WSN,6,0,9
2,191,SEA,SDP,8,3,9
2,191,MIA,HOU,3,4,9
2,191,OAK,BOS,9,12,9
2,191,TEX,LAA,5,4,9
2,191,CLE,DET,9,8,10
2,191,CHC,BAL,9,2,9
2,191,NYY,TBR,3,5,9
2,191,TOR,SFG,3,4,9
2,191,ATL,ARI,6,2,9
2,191,COL,CIN,6,12,9
2,191,LAD,PHI,1,10,9
2,191,PIT,MIL,12,2,9
2,191,WSN,NYM,5,7,9
3,192,SEA,SDP,2,0,9
3,192,MIA,HOU,1,9,9
3,192,OAK,BOS,5,2,9
3,192,TEX,LAA,2,7,9
3,192,MIN,CHW,1,3,9
3,192,MIN,CHW,3,2,9
3,192,CLE,DET,4,5,9
3,192,KCR,STL,6,4,9
3,192,KCR,STL,8,5,9
3,192,CHC,BAL,4,0,9
3,192,NYY,TBR,2,1,9
3,192,TOR,SFG,10,6,9
3,192,ATL,ARI,5,7,9
3,192,COL,CIN,6,5,9
3,192,LAD,PHI,3,4,9
3,192,PIT,MIL,0,9,9
3,192,WSN,NYM,2,6,9
4,193,SEA,LAA,11,0,9
4,193,MIA,HOU,3,6,9
4,193,OAK,BOS,0,7,9
4,193,CLE,DET,1,10,9
4,193,CHC,BAL,8,0,9
4,193,NYY,TBR,4,5,9
4,193,TOR,SFG,5,3,9
4,193,ATL,ARI,0,1,9
4,193,COL,CIN,1,8,9
4,193,LAD,PHI,1,5,9
4,193,PIT,MIL,1,0,9
4,193,WSN,NYM,0,7,9
5,194,SEA,LAA,5,6,10
5,194,TEX,HOU,3,6,9
5,194,OAK,PHI,6,2,9
5,194,PIT,CHW,4,1,9
5,194,CLE,TBR,0,2,9
5,194,LAD,DET,4,3,9
5,194,KCR,BOS,6,1,9
5,194,MIN,SFG,1,7,9
5,194,NYY,BAL,4,1,9
5,194,TOR,ARI,4,5,9
5,194,COL,NYM,6,7,9
5,194,ATL,SDP,6,1,9
5,194,CHC,STL,5,1,9
5,194,MIA,CIN,4,7,9
5,194,WSN,MIL,5,2,9
6,195,SEA,LAA,1,2,9
6,195,TEX,HOU,2,1,10
6,195,OAK,PHI,5,11,9
6,195,PIT,CHW,6,2,9
6,195,CLE,TBR,4,2,9
6,195,LAD,DET,9,11,10
6,195,KCR,BOS,0,5,9
6,195,MIN,SFG,4,2,9
6,195,NYY,BAL,6,1,9
6,195,TOR,ARI,1,12,9
6,195,COL,NYM,3,7,9
6,195,ATL,SDP,0,4,9
6,195,CHC,STL,3,11,9
6,195,CHC,STL,4,5,9
6,195,MIA,CIN,6,10,9
6,195,WSN,MIL,6,5,9
0,196,SEA,LAA,2,3,9
0,196,TEX,HOU,4,2,9
0,196,OAK,PHI,18,3,9
0,196,PIT,CHW,9,4,9
0,196,CLE,TBR,0,2,9
0,196,LAD,DET,3,4,9
0,196,KCR,BOS,4,5,9
0,196,MIN,SFG,2,3,9
0,196,NYY,BAL,5,6,9
0,196,TOR,ARI,8,7,9
0,196,COL,NYM,8,5,9
0,196,ATL,SDP,6,3,9
0,196,CHC,STL,8,3,9
0,196,MIA,CIN,3,2,9
0,196,WSN,MIL,3,9,9
5,201,HOU,SEA,3,0,9
5,201,LAA,OAK,3,13,9
5,201,BAL,TEX,9,1,9
5,201,CHW,KCR,1,7,9
5,201,SDP,CLE,0,7,9
5,201,DET,TOR,5,4,9
5,201,BOS,LAD,1,4,9
5,201,TBR,NYY,1,6,9
5,201,ARI,CHC,5,2,9
5,201,SFG,COL,3,7,9
5,201,CIN,WSN,5,8,9
5,201,PHI,PIT,7,8,9
5,201,NYM,MIA,4,6,9
6,202,HOU,SEA,4,2,9
6,202,LAA,OAK,2,8,9
6,202,BAL,TEX,8,4,9
6,202,CHW,KCR,1,6,9
6,202,SDP,CLE,7,0,9
6,202,DET,TOR,7,3,9
6,202,MIL,MIN,8,4,12
6,202,BOS,LAD,6,7,11
6,202,TBR,NYY,9,1,9
6,202,ARI,CHC,3,0,9
6,202,SFG,COL,3,4,9
6,202,CIN,WSN,4,5,9
6,202,PHI,PIT,1,4,9
6,202,STL,ATL,2,3,10
6,202,STL,ATL,9,5,9
6,202,NYM,MIA,1,0,9
0,203,HOU,SEA,4,6,9
0,203,LAA,OAK,8,5,9
0,203,BAL,TEX,2,3,9
0,203,CHW,KCR,1,4,9
0,203,SDP,CLE,2,1,9
0,203,DET,TOR,4,5,9
0,203,MIL,MIN,8,7,9
0,203,BOS,LAD,6,9,9
0,203,TBR,NYY,6,4,9
0,203,ARI,CHC,1,2,10
0,203,SFG,COL,3,2,9
0,203,CIN,WSN,2,5,9
0,203,PHI,PIT,6,0,9
0,203,STL,ATL,6,2,9
0,203,NYM,MIA,2,4,9
1,204,LAA,SEA,3,1,9
1,204,HOU,OAK,0,4,9
1,204,CHW,TEX,3,4,10
1,204,DET,CLE,8,2,9
1,204,ARI,KCR,4,10,9
1,204,PHI,MIN,2,7,9
1,204,BOS,COL,8,9,12
1,204,TBR,NYY,1,9,9
1,204,SFG,LAD,2,3,9
1,204,MIL,CHC,1,3,9
1,204,CIN,ATL,4,1,9
1,204,STL,PIT,1,2,9
1,204,NYM,MIA,6,4,9
2,205,LAA,SEA,5,1,9
2,205,HOU,OAK,2,8,9
2,205,CHW,TEX,2,3,9
2,205,DET,CLE,4,5,9
2,205,ARI,KCR,6,2,9
2,205,PHI,MIN,3,0,9
2,205,BAL,MIA,3,6,9
2,205,BOS,COL,6,0,9
2,205,NYM,NYY,3,2,9
2,205,TBR,TOR,4,2,9
2,205,SFG,LAD,2,5,9
2,205,SDP,WSN,4,0,9
2,205,MIL,CHC,1,0,9
2,205,STL,PIT,2,1,9
3,206,LAA,SEA,2,1,9
3,206,HOU,OAK,8,1,9
3,206,CHW,TEX,2,10,9
3,206,DET,CLE,1,2,9
3,206,ARI,KCR,8,6,9
3,206,PHI,MIN,4,5,9
3,206,BAL,MIA,3,6,9
3,206,BOS,COL,7,20,9
3,206,NYM,NYY,12,3,9
3,206,TBR,TOR,3,6,9
3,206,SFG,LAD,8,3,9
3,206,SDP,WSN,12,3,9
3,206,MIL,CHC,3,2,9
3,206,CIN,ATL,9,4,9
3,206,STL,PIT,0,5,9
4,207,OAK,LAA,6,5,9
4,207,CHW,TEX,1,2,9
4,207,DET,CLE,3,0,9
4,207,BAL,MIA,7,6,10
4,207,TBR,TOR,13,0,9
4,207,SFG,LAD,4,6,9
4,207,SDP,WSN,3,0,9
4,207,ATL,NYM,2,3,10
5,208,SEA,CHW,10,0,9
5,208,LAD,HOU,0,5,9
5,208,OAK,LAA,5,4,9
5,208,TEX,TOR,5,6,9
5,208,CLE,PHI,3,1,9
5,208,MIN,DET,9,3,9
5,208,CHC,KCR,0,6,9
5,208,SDP,BAL,6,4,9
5,208,NYY,BOS,7,9,9
5,208,CIN,TBR,3,2,10
5,208,PIT,ARI,3,4,9
5,208,COL,SFG,4,11,9
5,208,MIA,MIL,6,2,9
5,208,WSN,STL,10,8,10
5,208,ATL,NYM,4,8,9
6,209,SEA,CHW,6,3,9
6,209,LAD,HOU,6,7,9
6,209,OAK,LAA,3,1,9
6,209,TEX,TOR,3,7,9
6,209,CLE,PHI,0,8,9
6,209,MIN,DET,2,7,9
6,209,CHC,KCR,9,4,9
6,209,SDP,BAL,9,4,9
6,209,NYY,BOS,11,8,10
6,209,CIN,TBR,0,4,9
