Day,Away,Home,RA,RH,Inn
6,212,CIN,NYM,4,5,10
6,212,MIL,ATL,1,8,9
6,212,PHI,PIT,2,3,9
0,213,SEA,TEX,3,4,9
0,213,HOU,SFG,3,5,9
0,213,OAK,LAA,8,3,9
0,213,CLE,CHW,1,2,9
0,213,BAL,DET,2,6,9
0,213,KCR,TOR,1,5,9
0,213,MIN,STL,3,7,9
0,213,BOS,TBR,2,3,9
0,213,NYY,MIA,3,1,9
0,213,LAD,ARI,13,0,9
0,213,COL,SDP,1,8,9
0,213,CHC,WSN,5,6,9
0,213,CIN,NYM,7,1,9
0,213,MIL,ATL,2,1,9
0,213,PHI,PIT,15,4,9
1,214,SEA,TBR,8,2,9
1,214,LAA,TEX,1,4,9
1,214,CLE,TOR,5,2,10
1,214,BAL,NYY,7,1,9
1,214,SFG,ARI,11,8,10
1,214,PIT,MIL,2,6,9
1,214,NYM,MIA,3,6,9
1,214,PHI,WSN,7,5,9
2,215,SEA,TBR,4,2,9
2,215,HOU,LAD,3,0,9
2,215,SDP,OAK,8,1,9
2,215,LAA,TEX,11,3,9
2,215,KCR,CHW,1,7,9
2,215,CLE,TOR,2,7,9
2,215,BOS,DET,2,4,9
2,215,MIN,CIN,7,5,9
2,215,BAL,NYY,1,13,9
2,215,SFG,ARI,1,3,9
2,215,CHC,COL,6,13,9
2,215,PIT,MIL,8,5,10
2,215,ATL,STL,6,1,9
2,215,NYM,MIA,4,5,9
2,215,PHI,WSN,5,4,9
3,216,SEA,TBR,3,4,9
3,216,HOU,LAD,5,7,9
3,216,SDP,OAK,4,5,10
3,216,LAA,TEX,2,1,9
3,216,KCR,CHW,9,1,9
3,216,CLE,TOR,6,8,9
3,216,BOS,DET,4,1,9
3,216,MIN,CIN,5,6,9
3,216,BAL,NYY,3,10,9
3,216,SFG,ARI,7,1,9
3,216,CHC,COL,3,2,9
3,216,PIT,MIL,2,4,9
3,216,ATL,STL,7,4,9
3,216,NYM,MIA,5,3,9
3,216,PHI,WSN,9,5,9
4,217,SEA,NYY,3,5,9
4,217,MIN,HOU,5,3,9
4,217,LAA,TEX,5,0,9
4,217,KCR,CHW,3,2,9
4,217,CLE,TOR,0,3,9
4,217,BOS,DET,1,8,9
4,217,SFG,ARI,5,4,10
4,217,CHC,COL,5,6,9
4,217,PIT,CIN,4,7,9
4,217,ATL,STL,8,4,9
4,217,NYM,MIA,2,4,9
4,217,PHI,WSN,7,6,9
5,218,SEA,NYY,2,3,11
5,218,MIN,HOU,5,4,11
5,218,TEX,OAK,1,4,11
5,218,LAA,LAD,4,3,10
5,218,CHW,CHC,8,6,10
5,218,DET,CLE,1,6,9
5,218,KCR,STL,2,4,9
5,218,TBR,BAL,10,6,9
5,218,BOS,TOR,4,12,9
5,218,ARI,SDP,8,5,9
5,218,MIA,COL,2,14,9
5,218,SFG,MIL,1,2,10
5,218,PIT,CIN,0,10,9
5,218,WSN,ATL,4,8,9
5,218,NYM,PHI,2,4,9
6,219,SEA,NYY,4,5,9
6,219,MIN,HOU,0,4,9
6,219,TEX,OAK,3,12,9
6,219,LAA,LAD,3,5,9
6,219,CHW,CHC,4,0,9
6,219,DET,CLE,2,1,9
6,219,KCR,STL,2,5,9
6,219,TBR,BAL,12,3,9
6,219,BOS,TOR,0,1,7
6,219,BOS,TOR,2,1,8
6,219,ARI,SDP,2,6,9
6,219,MIA,COL,4,7,9
6,219,SFG,MIL,9,6,11
6,219,PIT,CIN,3,11,9
6,219,WSN,ATL,3,2,9
6,219,NYM,PHI,3,5,9
0,220,SEA,NYY,2,0,9
0,220,MIN,HOU,7,5,9
0,220,TEX,OAK,3,6,9
0,220,LAA,LAD,2,8,9
0,220,CHW,CHC,9,3,9
0,220,DET,CLE,5,7,9
0,220,KCR,STL,6,5,9
0,220,TBR,BAL,9,6,9
0,220,BOS,TOR,8,9,9
0,220,ARI,SDP,0,2,9
0,220,MIA,COL,8,13,9
0,220,SFG,MIL,5,4,9
0,220,PIT,CIN,2,3,9
0,220,WSN,ATL,4,5,9
0,220,NYM,PHI,0,3,9
1,221,CHW,MIN,11,1,9
1,221,CIN,CLE,3,9,9
1,221,NYY,KCR,8,6,11
1,221,MIA,SDP,3,8,9
2,222,TEX,SEA,5,4,10
2,222,COL,HOU,0,5,9
2,222,OAK,CLE,4,3,10
2,222,TOR,LAA,3,6,7
2,222,TOR,LAA,4,0,7
2,222,CHW,MIN,3,4,9
2,222,DET,BAL,9,4,9
2,222,NYY,KCR,4,8,9
2,222,TBR,BOS,8,4,9
2,222,ARI,SFG,7,8,9
2,222,LAD,PHI,5,0,9
2,222,MIA,SDP,5,6,9
2,222,MIL,CHC,4,2,7
2,222,MIL,CHC,6,3,7
2,222,CIN,ATL,2,3,9
2,222,STL,PIT,4,1,9
2,222,WSN,NYM,7,8,9
3,223,TEX,SEA,1,2,9
3,223,COL,HOU,1,5,9
3,223,OAK,CLE,6,3,9
3,223,TOR,LAA,10,2,9
3,223,CHW,MIN,0,1,9
3,223,DET,BAL,5,2,9
3,223,NYY,KCR,5,2,9
3,223,TBR,BOS,8,20,9
3,223,ARI,SFG,2,7,9
3,223,LAD,PHI,8,2,9
3,223,MIA,SDP,7,0,9
3,223,MIL,CHC,10,0,9
3,223,CIN,ATL,6,8,11
3,223,STL,PIT,4,0,9
4,224,TEX,SEA,1,3,9
4,224,OAK,CLE,17,0,9
4,224,TOR,LAA,3,6,9
4,224,NYY,CHW,8,9,9
4,224,DET,BAL,6,4,9
4,224,TBR,BOS,8,1,9
4,224,SDP,ARI,3,12,9
4,224,COL,SFG,0,7,9
4,224,LAD,PHI,1,2,9
4,224,MIL,CHC,17,4,9
4,224,CIN,ATL,12,3,9
4,224,STL,PIT,7,6,9
4,224,WSN,NYM,1,4,7
4,224,WSN,NYM,4,5,7
5,225,TOR,SEA,2,3,9
5,225,HOU,LAA,4,1,9
5,225,OAK,TEX,6,8,9
5,225,CLE,DET,7,4,9
5,225,STL,KCR,6,0,9
5,225,TBR,MIN,10,4,9
5,225,BAL,BOS,1,8,9
5,225,SDP,ARI,2,3,9
5,225,COL,SFG,4,5,9
5,225,LAD,NYM,6,5,10
5,225,CHC,MIA,10,14,9
5,225,CIN,PHI,6,1,9
5,225,ATL,WSN,4,2,9
6,226,TOR,SEA,3,9,9
6,226,HOU,LAA,8,2,9
6,226,OAK,TEX,8,3,9
6,226,NYY,CHW,7,5,10
6,226,CLE,DET,4,6,9
6,226,STL,KCR,9,4,9
6,226,TBR,MIN,0,12,9
6,226,BAL,BOS,2,16,9
6,226,SDP,ARI,0,7,9
6,226,COL,SFG,4,1,9
6,226,LAD,NYM,2,1,10
6,226,CHC,MIA,4,5,9
6,226,CIN,PHI,1,6,9
6,226,MIL,PIT,4,14,7
6,226,MIL,PIT,6,0,7
6,226,ATL,WSN,12,2,9
0,227,TOR,SEA,8,3,9
0,227,HOU,LAA,1,3,9
0,227,OAK,TEX,4,7,9
0,227,NYY,CHW,5,3,9
0,227,CLE,DET,11,0,9
0,227,STL,KCR,7,2,9
0,227,TBR,MIN,4,5,9
0,227,BAL,BOS,2,6,9
0,227,SDP,ARI,8,2,9
0,227,COL,SFG,2,5,9
0,227,LAD,NYM,14,4,9
0,227,CHC,MIA,1,4,9
0,227,CIN,PHI,7,4,9
0,227,MIL,PIT,2,1,9
0,227,ATL,WSN,6,5,9
1,228,HOU,KCR,6,7,9
1,228,OAK,CHW,2,5,9
1,228,LAA,NYY,1,2,9
1,228,CLE,MIN,4,5,10
1,228,BAL,TBR,2,9,9
1,228,SDP,COL,5,6,9
1,228,PIT,LAD,1,2,9
1,228,NYM,SFG,5,7,9
1,228,CHC,CIN,5,14,9
1,228,ATL,MIA,12,2,9
2,229,SEA,TEX,3,1,9
2,229,HOU,KCR,1,3,9
2,229,OAK,CHW,0,9,9
2,229,LAA,DET,8,2,9
2,229,CLE,MIN,3,1,9
2,229,BAL,TBR,0,10,9
2,229,BOS,NYY,3,5,7
2,229,BOS,NYY,0,2,7
2,229,TOR,WSN,6,12,9
2,229,PHI,ARI,2,3,9
2,229,SDP,COL,3,7,9
2,229,PIT,LAD,3,4,9
2,229,NYM,SFG,2,3,9
2,229,CHC,CIN,2,1,9
2,229,MIL,STL,2,0,9
2,229,ATL,MIA,2,0,9
3,230,SEA,TEX,3,1,9
3,230,HOU,KCR,2,3,9
3,230,OAK,CHW,2,3,9
3,230,LAA,DET,3,1,9
3,230,CLE,MIN,7,8,11
3,230,BAL,TBR,4,8,9
3,230,BOS,NYY,2,5,9
3,230,TOR,WSN,5,8,9
3,230,PHI,ARI,2,4,9
3,230,SDP,COL,5,7,9
3,230,PIT,LAD,0,9,9
3,230,NYM,SFG,6,2,12
3,230,CHC,CIN,7,1,9
3,230,MIL,STL,6,4,10
3,230,ATL,MIA,11,9,9
4,231,SEA,TEX,9,8,11
4,231,HOU,KCR,6,3,10
4,231,OAK,CHW,5,4,9
4,231,LAA,DET,13,10,9
4,231,MIN,NYY,5,7,9
4,231,BAL,TBR,2,7,9
4,231,PHI,ARI,2,6,9
4,231,NYM,LAD,1,4,9
4,231,MIA,CIN,1,6,9
4,231,MIL,STL,4,8,9
5,232,SEA,HOU,3,12,9
5,232,SFG,OAK,1,4,9
5,232,LAA,CLE,1,9,9
5,232,TEX,BOS,0,6,9
5,232,CHW,TBR,7,5,11
5,232,DET,TOR,4,1,10
5,232,KCR,CHC,6,2,9
5,232,MIN,NYY,2,10,9
5,232,ATL,BAL,3,0,9
5,232,ARI,COL,4,9,9
5,232,NYM,LAD,2,3,9
5,232,PHI,SDP,4,3,9
5,232,MIA,CIN,3,5,9
5,232,WSN,MIL,4,1,9
5,232,PIT,STL,4,0,9
6,233,SEA,HOU,1,15,9
6,233,SFG,OAK,6,5,9
6,233,LAA,CLE,1,5,9
6,233,TEX,BOS,10,1,9
6,233,CHW,TBR,4,8,9
6,233,DET,TOR,0,3,9
6,233,KCR,CHC,4,2,9
6,233,MIN,NYY,1,7,9
6,233,ATL,BAL,5,4,9
6,233,ARI,COL,2,5,9
6,233,NYM,LAD,3,4,9
6,233,PHI,SDP,3,4,10
6,233,MIA,CIN,4,7,9
6,233,WSN,MIL,6,9,9
6,233,PIT,STL,5,4,9
0,234,SEA,HOU,6,3,11
0,234,SFG,OAK,2,1,9
0,234,LAA,CLE,0,3,9
0,234,CHW,TBR,0,9,9
0,234,DET,TOR,5,3,11
0,234,KCR,CHC,9,1,9
0,234,ATL,BAL,3,1,9
0,234,ARI,COL,8,4,9
0,234,NYM,LAD,7,2,9
0,234,PHI,SDP,7,4,9
0,234,MIA,CIN,1,3,9
0,234,WSN,MIL,3,7,9
0,234,PIT,STL,0,3,9
1,235,SEA,OAK,5,3,9
1,235,KCR,HOU,7,1,9
1,235,TEX,BOS,4,8,11
1,235,CHW,TOR,1,2,9
1,235,NYY,ATL,5,1,9
1,235,ARI,PIT,5,6,9
1,235,COL,CHC,4,6,9
2,236,SEA,OAK,5,1,9
2,236,KCR,HOU,0,4,9
2,236,LAA,BAL,14,8,9
2,236,TEX,CLE,7,3,9
2,236,CHW,TOR,5,2,9
2,236,DET,STL,4,3,9
2,236,MIN,BOS,9,11,9
2,236,NYY,ATL,5,4,9
2,236,TBR,PHI,3,1,9
2,236,ARI,PIT,2,4,9
2,236,LAD,SDP,5,2,9
2,236,SFG,NYM,8,0,9
2,236,CIN,MIL,4,7,9
2,236,WSN,MIA,5,1,9
3,237,KCR,HOU,5,6,10
3,237,LAA,BAL,6,10,9
3,237,TEX,CLE,2,7,9
3,237,CHW,TOR,1,3,9
3,237,DET,STL,2,3,10
3,237,MIN,BOS,9,6,10
3,237,TBR,PHI,7,4,9
3,237,ARI,PIT,5,2,9
3,237,COL,CHC,2,5,7
3,237,COL,CHC,13,10,10
3,237,LAD,SDP,5,3,16
3,237,SFG,NYM,3,2,9
3,237,CIN,MIL,1,4,9
3,237,WSN,MIA,3,4,10
4,238,KCR,SEA,6,4,9
4,238,NYY,OAK,7,6,9
4,238,LAA,BAL,1,13,9
4,238,TEX,CLE,6,10,9
4,238,CHW,TOR,10,7,9
4,238,MIN,BOS,2,12,9
4,238,ARI,PHI,8,7,9
4,238,LAD,SDP,4,0,9
4,238,SFG,NYM,3,2,9
4,238,CIN,MIL,5,1,9
4,238,STL,PIT,7,11,9
4,238,WSN,MIA,5,7,9
5,239,KCR,SEA,8,7,12
5,239,HOU,TEX,5,4,9
5,239,NYY,OAK,8,2,9
5,239,SDP,LAA,5,0,9
5,239,CHC,CHW,13,17,9
5,239,BOS,CLE,4,3,9
5,239,TOR,DET,1,2,9
5,239,MIL,MIN,0,2,9
5,239,TBR,BAL,6,3,9
5,239,ARI,PHI,6,7,11
5,239,COL,LAD,4,2,9
5,239,SFG,ATL,5,6,9
5,239,CIN,MIA,6,0,9
5,239,STL,PIT,4,3,9
5,239,WSN,NYM,2,1,9
6,240,KCR,SEA,4,2,9
6,240,HOU,TEX,5,2,9
6,240,NYY,OAK,2,3,9
6,240,SDP,LAA,2,10,9
6,240,CHC,CHW,7,0,9
6,240,BOS,CLE,5,3,10
6,240,TOR,DET,3,2,10
6,240,MIL,MIN,4,6,9
6,240,TBR,BAL,4,3,9
6,240,ARI,PHI,0,7,9
6,240,COL,LAD,2,5,9
6,240,SFG,ATL,5,0,9
6,240,CIN,MIA,1,6,9
6,240,STL,PIT,13,0,9
6,240,WSN,NYM,3,5,9
0,241,KCR,SEA,3,4,9
0,241,HOU,TEX,2,13,9
0,241,NYY,OAK,1,3,9
0,241,CHC,CHW,1,13,9
0,241,BOS,CLE,5,7,9
0,241,TOR,DET,2,1,9
0,241,MIL,MIN,6,2,9
0,241,TBR,BAL,12,8,9
0,241,ARI,PHI,4,7,9
0,241,COL,LAD,5,0,9
0,241,SFG,ATL,0,9,9
0,241,CIN,MIA,1,2,9
0,241,STL,PIT,3,4,9
0,241,WSN,NYM,4,9,9
1,242,HOU,SEA,4,3,9
1,242,NYY,LAA,7,8,9
1,242,COL,TEX,3,4,9
1,242,MIN,DET,3,2,9
1,242,BAL,TOR,3,7,9
1,242,BOS,TBR,1,6,9
1,242,SDP,ARI,7,5,9
1,242,ATL,LAD,3,5,9
1,242,MIL,SFG,3,1,9
1,242,STL,CIN,3,1,9
1,242,PHI,WSN,7,4,9
2,243,HOU,SEA,0,4,9
2,243,OAK,DET,9,3,9
2,243,NYY,LAA,4,6,9
2,243,COL,TEX,3,4,9
2,243,PIT,CHW,2,4,9
2,243,CLE,KCR,7,2,9
2,243,CHC,MIN,3,1,9
2,243,BAL,TOR,4,2,9
2,243,BOS,TBR,5,8,9
2,243,SDP,ARI,3,0,9
2,243,ATL,LAD,2,3,9
2,243,MIL,SFG,6,2,9
2,243,MIA,NYM,1,3,7
2,243,PHI,WSN,12,6,9
3,244,HOU,SEA,0,1,9
3,244,OAK,DET,6,8,9
3,244,NYY,LAA,4,1,9
3,244,COL,TEX,9,5,9
3,244,PIT,CHW,3,6,9
3,244,CLE,KCR,5,3,11
3,244,CHC,MIN,3,0,9
3,244,BAL,TOR,4,5,9
3,244,BOS,TBR,3,2,9
3,244,SDP,ARI,3,8,9
3,244,ATL,LAD,3,4,9
3,244,MIL,SFG,5,2,9
3,244,STL,CIN,5,4,7
3,244,STL,CIN,2,12,7
4,245,OAK,DET,8,6,9
4,245,CLE,KCR,4,2,9
4,245,BOS,TBR,4,0,9
4,245,ATL,COL,6,5,9
4,245,MIL,SFG,1,5,9
4,245,PIT,CHC,5,6,11
4,245,MIA,NYM,3,4,9
4,245,PHI,WSN,7,6,9
5,246,SEA,ARI,6,5,10
5,246,HOU,SDP,6,3,9
5,246,OAK,TOR,10,11,9
5,246,TEX,LAA,2,3,9
5,246,CHW,KCR,2,7,9
5,246,CLE,BOS,5,8,9
5,246,DET,CIN,15,5,9
5,246,MIN,TBR,3,5,9
5,246,BAL,NYY,3,4,11
5,246,ATL,COL,3,4,9
5,246,LAD,SFG,2,3,11
5,246,PIT,CHC,5,6,9
5,246,STL,MIL,15,4,9
5,246,PHI,MIA,3,10,9
5,246,NYM,WSN,6,2,10
6,247,SEA,ARI,8,5,9
6,247,HOU,SDP,2,10,9
6,247,OAK,TOR,8,10,9
6,247,TEX,LAA,1,4,9
6,247,CHW,KCR,10,7,9
6,247,CLE,BOS,3,4,9
6,247,DET,CIN,4,7,9
6,247,MIN,TBR,4,11,9
6,247,BAL,NYY,4,3,9
6,247,ATL,COL,6,7,9
6,247,LAD,SFG,6,1,9
6,247,PIT,CHC,6,7,9
6,247,STL,MIL,0,4,9
6,247,PHI,MIA,2,3,9
6,247,NYM,WSN,11,9,9
6,247,NYM,WSN,3,4,7
0,248,SEA,ARI,10,4,11
0,248,HOU,SDP,3,4,9
0,248,OAK,TOR,0,8,9
0,248,TEX,LAA,7,3,9
0,248,CHW,KCR,0,6,9
0,248,CLE,BOS,11,5,9
0,248,DET,CIN,4,1,9
0,248,MIN,TBR,6,5,9
0,248,BAL,NYY,8,7,9
0,248,ATL,COL,9,2,9
0,248,LAD,SFG,4,6,9
0,248,PIT,CHC,8,11,9
0,248,STL,MIL,5,6,9
0,248,PHI,MIA,4,3,10
0,248,NYM,WSN,13,6,9
1,249,SEA,HOU,2,11,9
1,249,TEX,LAA,4,0,9
1,249,MIN,CLE,5,2,9
1,249,DET,PIT,3,6,9
1,249,KCR,BAL,3,2,9
1,249,TBR,BOS,11,10,10
1,249,TOR,NYY,8,0,9
1,249,SFG,COL,10,5,9
1,249,LAD,STL,5,1,9
1,249,CIN,CHC,3,4,9
1,249,PHI,MIL,12,0,9
1,249,NYM,WSN,3,4,9
2,250,SEA,HOU,4,5,10
2,250,CHW,OAK,6,3,9
2,250,LAA,SDP,4,0,9
2,250,TEX,ARI,3,1,9
2,250,MIN,CLE,3,0,9
2,250,DET,PIT,2,3,9
2,250,KCR,BAL,3,7,9
2,250,TBR,BOS,12,7,9
2,250,TOR,NYY,5,1,9
2,250,SFG,COL,12,3,9
2,250,LAD,STL,7,2,9
2,250,CIN,CHC,4,3,9
2,250,PHI,MIL,0,10,9
2,250,WSN,ATL,5,8,9
2,250,NYM,MIA,9,4,9
3,251,SEA,HOU,8,5,9
3,251,CHW,OAK,1,5,9
3,251,LAA,SDP,5,8,9
3,251,TEX,ARI,8,5,9
3,251,MIN,CLE,3,0,9
3,251,DET,PIT,5,1,9
3,251,KCR,BAL,8,9,9
3,251,TBR,BOS,1,2,9
3,251,TOR,NYY,6,3,9
3,251,SFG,COL,7,4,9
3,251,LAD,STL,4,5,9
3,251,CIN,CHC,1,4,10
3,251,PHI,MIL,3,4,9
3,251,WSN,ATL,4,2,9
3,251,NYM,MIA,1,2,10
4,252,CHW,OAK,1,3,9
4,252,MIN,CLE,1,4,9
4,252,KCR,BAL,6,0,9
4,252,TOR,NYY,6,4,9
4,252,COL,PHI,4,3,9
4,252,LAD,STL,1,2,9
4,252,WSN,ATL,6,7,10
4,252,NYM,MIA,2,3,9
5,253,ARI,SEA,4,5,9
5,253,LAA,HOU,5,10,9
5,253,TEX,OAK,5,10,9
5,253,BOS,CHW,3,4,9
5,253,MIL,CLE,10,3,9
5,253,TBR,DET,4,10,9
5,253,KCR,MIN,6,4,11
5,253,TOR,BAL,3,6,9
5,253,NYY,NYM,3,10,9
5,253,COL,PHI,11,2,9
5,253,SDP,LAD,0,3,9
5,253,SFG,CHC,6,1,9
5,253,CIN,STL,4,2,9
5,253,WSN,PIT,3,4,9
5,253,MIA,ATL,2,6,9
6,254,ARI,SEA,7,3,9
6,254,LAA,HOU,4,2,9
6,254,TEX,OAK,8,6,9
6,254,BOS,CHW,9,8,10
6,254,MIL,CLE,3,0,9
6,254,TBR,DET,7,2,9
6,254,KCR,MIN,2,9,9
6,254,TOR,BAL,11,10,7
6,254,TOR,BAL,11,2,7
6,254,NYY,NYM,8,7,9
6,254,COL,PHI,1,6,9
6,254,SDP,LAD,4,5,9
6,254,SFG,CHC,15,4,9
6,254,CIN,STL,4,6,9
6,254,WSN,PIT,7,10,9
6,254,MIA,ATL,6,4,9
0,255,ARI,SEA,5,4,9
0,255,LAA,HOU,1,3,9
0,255,TEX,OAK,4,3,9
0,255,BOS,CHW,1,2,9
0,255,MIL,CLE,11,1,9
0,255,TBR,DET,7,8,11
0,255,KCR,MIN,5,3,9
0,255,TOR,BAL,22,7,9
0,255,NYY,NYM,6,7,9
0,255,COL,PHI,5,4,9
0,255,SDP,LAD,0,8,9
0,255,SFG,CHC,6,5,9
0,255,CIN,STL,0,2,9
0,255,WSN,PIT,6,2,9
0,255,MIA,ATL,3,5,9
1,256,BOS,SEA,4,5,9
1,256,HOU,TEX,15,1,9
1,256,MIN,NYY,5,6,10
1,256,TBR,TOR,1,8,9
1,256,ARI,LAD,1,5,9
1,256,SDP,SFG,1,9,9
1,256,STL,NYM,7,0,9
1,256,MIA,WSN,3,0,9
2,257,BOS,SEA,8,4,9
2,257,HOU,TEX,1,8,9
2,257,OAK,KCR,7,10,9
2,257,LAA,CHW,3,9,9
2,257,CLE,MIN,3,1,7
2,257,CLE,MIN,3,6,7
2,257,MIL,DET,0,1,11
2,257,NYY,BAL,7,2,9
2,257,TBR,TOR,2,0,9
2,257,ARI,LAD,4,8,9
2,257,COL,ATL,5,4,9
2,257,SDP,SFG,1,6,9
2,257,CHC,PHI,6,3,9
2,257,CIN,PIT,5,6,9
2,257,STL,NYM,7,6,11
2,257,MIA,WSN,2,8,9
3,258,BOS,SEA,9,4,10
3,258,HOU,TEX,7,2,9
3,258,OAK,KCR,12,10,9
3,258,LAA,CHW,3,2,9
3,258,CLE,MIN,12,3,9
3,258,MIL,DET,1,4,9
3,258,NYY,BAL,4,3,9
3,258,TBR,TOR,3,6,9
3,258,ARI,LAD,3,5,9
3,258,COL,ATL,3,2,10
3,258,SDP,SFG,9,6,9
3,258,CHC,PHI,5,6,9
3,258,CIN,PIT,4,5,9
3,258,STL,NYM,11,4,9
3,258,MIA,WSN,8,6,9
4,259,HOU,TEX,12,1,9
4,259,OAK,KCR,7,2,9
4,259,LAA,CHW,9,3,9
4,259,DET,TBR,2,5,9
4,259,NYY,BAL,2,3,10
4,259,SDP,SFG,7,4,9
4,259,CHC,PHI,8,17,9
4,259,CIN,PIT,1,0,9
5,260,SEA,KCR,6,2,9
5,260,ARI,HOU,3,4,10
5,260,OAK,LAA,5,4,9
5,260,CHW,TEX,8,0,9
5,260,CLE,NYY,0,8,9
5,260,DET,TBR,4,7,10
5,260,MIN,TOR,7,3,9
5,260,BAL,BOS,1,7,9
5,260,COL,WSN,9,8,9
5,260,LAD,CIN,1,3,9
5,260,SDP,STL,2,8,9
5,260,ATL,SFG,5,6,11
5,260,CHC,MIL,5,8,9
5,260,PIT,MIA,2,1,9
5,260,PHI,NYM,4,3,9
6,261,SEA,KCR,1,8,9
6,261,ARI,HOU,6,4,10
6,261,OAK,LAA,3,1,9
6,261,CHW,TEX,1,2,9
6,261,CLE,NYY,11,3,9
6,261,DET,TBR,4,3,9
6,261,MIN,TOR,2,6,9
6,261,BAL,BOS,3,9,9
6,261,COL,WSN,6,0,9
6,261,LAD,CIN,5,1,9
6,261,SDP,STL,2,3,9
6,261,ATL,SFG,0,2,9
6,261,CHC,MIL,4,6,9
6,261,PIT,MIA,6,3,9
6,261,PHI,NYM,5,3,9
0,262,SEA,KCR,7,1,9
0,262,ARI,HOU,6,7,9
0,262,OAK,LAA,3,2,10
0,262,CHW,TEX,7,2,9
0,262,CLE,NYY,11,1,9
0,262,DET,TBR,2,0,9
0,262,MIN,TOR,3,5,9
0,262,BAL,BOS,6,8,9
0,262,COL,WSN,0,3,9
0,262,LAD,CIN,8,5,9
0,262,SDP,STL,7,8,9
0,262,ATL,SFG,3,0,9
0,262,CHC,MIL,6,4,9
0,262,PIT,MIA,5,6,10
0,262,PHI,NYM,2,3,9
1,263,SEA,OAK,4,2,9
1,263,HOU,LAA,10,0,9
1,263,TEX,NYY,3,4,9
1,263,CHW,DET,3,4,9
1,263,KCR,CLE,7,2,7
1,263,KCR,CLE,4,2,7
1,263,BAL,PHI,2,0,9
1,263,TOR,TBR,4,6,9
1,263,ATL,ARI,11,4,9
1,263,PIT,CIN,5,9,9
1,263,STL,MIL,5,2,9
1,263,WSN,MIA,7,8,10
2,264,SEA,OAK,5,2,9
2,264,HOU,LAA,10,5,9
2,264,TEX,NYY,1,7,9
2,264,CHW,DET,3,5,9
2,264,KCR,CLE,1,4,9
2,264,MIN,CHC,9,5,9
2,264,BAL,PHI,2,3,10
2,264,NYM,BOS,3,6,9
2,264,TOR,TBR,4,2,9
2,264,ATL,ARI,6,1,9
2,264,LAD,COL,5,4,10
2,264,SFG,SDP,6,5,9
2,264,PIT,CIN,6,2,9
2,264,STL,MIL,2,1,9
2,264,WSN,MIA,7,1,9
3,265,SEA,OAK,4,1,9
3,265,HOU,LAA,9,5,12
3,265,TEX,NYY,3,7,9
3,265,MIN,CHC,5,4,9
3,265,BAL,PHI,3,4,9
3,265,NYM,BOS,5,12,9
3,265,TOR,TBR,1,7,9
3,265,ATL,ARI,9,2,9
3,265,LAD,COL,5,10,9
3,265,SFG,SDP,8,6,9
3,265,STL,MIL,10,2,9
3,265,WSN,MIA,7,5,9
4,266,SEA,OAK,6,5,9
4,266,HOU,LAA,2,3,9
4,266,TEX,BAL,0,3,9
4,266,CHW,CLE,7,2,7
4,266,CHW,CLE,3,5,7
4,266,TOR,MIN,2,7,9
4,266,ATL,ARI,4,6,9
4,266,LAD,COL,7,5,10
4,266,SFG,SDP,6,7,10
4,266,WSN,CIN,3,2,9
4,266,STL,MIL,8,5,9
4,266,PIT,PHI,6,12,9
5,267,SEA,LAA,6,5,9
5,267,HOU,OAK,2,14,9
5,267,TEX,BAL,8,5,9
5,267,CHW,CLE,1,0,9
5,267,KCR,DET,3,1,9
5,267,TOR,MIN,1,3,9
5,267,NYY,BOS,8,3,9
5,267,MIA,TBR,0,8,9
5,267,LAD,ARI,4,2,9
5,267,SFG,COL,7,2,9
5,267,ATL,SDP,4,0,9
5,267,STL,CHC,8,5,7
5,267,STL,CHC,12,4,7
5,267,WSN,CIN,7,8,11
5,267,NYM,MIL,1,5,9
5,267,PIT,PHI,6,8,9
6,268,SEA,LAA,1,14,9
6,268,HOU,OAK,1,2,9
6,268,TEX,BAL,2,3,9
6,268,CHW,CLE,0,6,9
6,268,KCR,DET,1,5,9
6,268,TOR,MIN,6,1,9
6,268,NYY,BOS,5,3,9
6,268,MIA,TBR,3,7,9
6,268,LAD,ARI,2,7,9
6,268,SFG,COL,7,2,9
6,268,ATL,SDP,10,8,10
6,268,STL,CHC,8,5,9
6,268,WSN,CIN,6,7,9
6,268,NYM,MIL,1,2,9
6,268,PIT,PHI,0,3,9
0,269,SEA,LAA,5,1,9
0,269,HOU,OAK,3,4,9
0,269,TEX,BAL,7,4,9
0,269,CHW,CLE,5,2,9
0,269,KCR,DET,2,1,9
0,269,TOR,MIN,5,2,9
0,269,NYY,BOS,6,3,9
0,269,MIA,TBR,2,3,9
0,269,LAD,ARI,3,0,9
0,269,SFG,COL,6,2,9
0,269,ATL,SDP,4,3,9
0,269,STL,CHC,4,2,9
0,269,WSN,CIN,2,9,9
0,269,NYM,MIL,4,8,9
0,269,PIT,PHI,6,0,9
1,270,OAK,SEA,4,13,9
1,270,CHW,DET,8,7,9
1,270,KCR,CLE,3,8,9
1,270,WSN,COL,5,4,9
1,270,PIT,CIN,1,13,9
2,271,OAK,SEA,2,4,9
2,271,TBR,HOU,3,4,9
2,271,LAA,TEX,2,5,9
2,271,CIN,CHW,1,7,9
2,271,CLE,KCR,4,6,9
2,271,DET,MIN,2,3,9
2,271,BOS,BAL,2,4,9
2,271,NYY,TOR,7,2,9
2,271,ARI,SFG,4,6,9
2,271,WSN,COL,1,3,9
