WkDay,Day,Away,Home,RA,RH,Inn
6,207,TBR,CIN,2,6,9
6,207,ARI,PIT,0,2,9
6,207,SDP,STL,3,1,9
6,207,NYM,SFG,2,1,9
6,207,MIA,MIL,7,4,9
0,208,SEA,LAA,1,4,9
0,208,ATH,HOU,7,1,9
0,208,ATL,TEX,1,8,9
0,208,CHC,CHW,5,4,9
0,208,CLE,KCR,1,4,9
0,208,TOR,DET,4,10,9
0,208,WSN,MIN,7,2,9
0,208,COL,BAL,1,5,9
0,208,LAD,BOS,3,4,9
0,208,PHI,NYY,3,4,9
0,208,TBR,CIN,1,2,9
0,208,ARI,PIT,0,6,9
0,208,SDP,STL,9,2,9
0,208,NYM,SFG,5,3,9
0,208,MIA,MIL,2,3,9
1,209,SEA,ATH,3,1,9
1,209,WSN,HOU,2,1,9
1,209,TEX,LAA,4,6,9
1,209,PHI,CHW,2,6,9
1,209,COL,CLE,8,6,9
1,209,ARI,DET,1,5,9
1,209,ATL,KCR,10,7,9
1,209,BOS,MIN,4,5,9
1,209,TOR,BAL,4,11,9
1,209,TBR,NYY,4,2,9
1,209,LAD,CIN,5,2,9
1,209,NYM,SDP,6,7,9
1,209,PIT,SFG,6,5,9
1,209,CHC,MIL,4,8,9
1,209,MIA,STL,1,7,9
2,210,SEA,ATH,1,6,9
2,210,WSN,HOU,4,7,9
2,210,TEX,LAA,5,8,9
2,210,PHI,CHW,6,3,9
2,210,COL,CLE,4,10,9
2,210,ARI,DET,2,12,9
2,210,ATL,KCR,6,9,9
2,210,BOS,MIN,8,5,9
2,210,TOR,BAL,4,16,9
2,210,TOR,BAL,2,3,9
2,210,TBR,NYY,5,7,9
2,210,LAD,CIN,5,4,9
2,210,NYM,SDP,1,7,9
2,210,PIT,SFG,3,1,9
2,210,CHC,MIL,3,9,9
2,210,MIA,STL,5,0,9
3,211,SEA,ATH,4,5,9
3,211,WSN,HOU,1,9,9
3,211,TEX,LAA,6,3,9
3,211,PHI,CHW,3,9,9
3,211,COL,CLE,0,5,9
3,211,ARI,DET,2,7,9
3,211,ATL,KCR,0,1,10
3,211,BOS,MIN,13,1,9
3,211,TOR,BAL,9,8,9
3,211,TBR,NYY,4,5,11
3,211,LAD,CIN,2,5,9
3,211,NYM,SDP,0,5,9
3,211,PIT,SFG,2,1,10
3,211,CHC,MIL,10,3,9
3,211,MIA,STL,2,0,9
4,212,TEX,SEA,0,6,9
4,212,TBR,NYY,4,7,9
4,212,ATL,CIN,12,11,10
5,213,TEX,SEA,3,4,9
5,213,HOU,BOS,1,2,10
5,213,ARI,ATH,1,5,9
5,213,CHW,LAA,6,3,9
5,213,MIN,CLE,2,3,10
5,213,DET,PHI,4,5,9
5,213,KCR,TOR,9,3,9
5,213,BAL,CHC,0,1,9
5,213,NYY,MIA,12,13,9
5,213,LAD,TBR,5,0,9
5,213,PIT,COL,16,17,9
5,213,STL,SDP,1,4,9
5,213,SFG,NYM,4,3,10
5,213,ATL,CIN,2,3,9
5,213,MIL,WSN,16,9,9
6,214,TEX,SEA,6,4,11
6,214,HOU,BOS,3,7,9
6,214,ARI,ATH,7,2,9
6,214,CHW,LAA,1,0,9
6,214,MIN,CLE,4,5,9
6,214,DET,PHI,7,5,9
6,214,KCR,TOR,2,4,9
6,214,BAL,CHC,4,3,9
6,214,NYY,MIA,0,2,9
6,214,LAD,TBR,0,4,9
6,214,PIT,COL,5,8,9
6,214,STL,SDP,8,5,9
6,214,SFG,NYM,6,12,9
6,214,ATL,CIN,4,2,9
6,214,MIL,WSN,8,2,9
0,215,TEX,SEA,4,5,9
0,215,HOU,BOS,1,6,9
0,215,ARI,ATH,6,4,9
0,215,CHW,LAA,5,8,9
0,215,MIN,CLE,5,4,9
0,215,DET,PHI,0,2,9
0,215,KCR,TOR,7,4,10
0,215,BAL,CHC,3,5,9
0,215,NYY,MIA,3,7,9
0,215,LAD,TBR,3,0,9
0,215,PIT,COL,9,5,9
0,215,STL,SDP,3,7,9
0,215,SFG,NYM,12,4,9
0,215,MIL,WSN,14,3,9
1,216,HOU,MIA,8,2,9
1,216,TBR,LAA,1,5,9
1,216,NYY,TEX,5,8,10
1,216,CLE,NYM,7,6,10
1,216,MIN,DET,3,6,9
1,216,KCR,BOS,5,8,9
1,216,BAL,PHI,3,13,9
1,216,TOR,COL,15,1,9
1,216,SDP,ARI,2,6,9
1,216,STL,LAD,3,2,9
1,216,SFG,PIT,4,5,9
1,216,CIN,CHC,3,2,9
1,216,MIL,ATL,3,1,9
2,217,CHW,SEA,3,8,9
2,217,HOU,MIA,7,3,9
2,217,ATH,WSN,16,7,9
2,217,TBR,LAA,7,3,9
2,217,NYY,TEX,0,2,9
2,217,CLE,NYM,3,2,9
2,217,MIN,DET,6,3,9
2,217,KCR,BOS,2,6,9
2,217,BAL,PHI,0,5,9
2,217,TOR,COL,10,4,9
2,217,SDP,ARI,10,5,11
2,217,STL,LAD,6,12,9
2,217,SFG,PIT,8,1,9
2,217,CIN,CHC,5,1,9
2,217,MIL,ATL,7,2,9
3,218,CHW,SEA,6,8,9
3,218,HOU,MIA,4,6,9
3,218,ATH,WSN,1,2,9
3,218,TBR,LAA,5,4,9
3,218,NYY,TEX,3,2,9
3,218,CLE,NYM,4,1,9
3,218,MIN,DET,9,4,9
3,218,KCR,BOS,7,3,9
3,218,BAL,PHI,5,1,9
3,218,TOR,COL,20,1,9
3,218,SDP,ARI,3,2,9
3,218,STL,LAD,5,3,9
3,218,SFG,PIT,4,2,9
3,218,CIN,CHC,1,6,9
3,218,MIL,ATL,5,4,9
4,219,CHW,SEA,3,4,11
4,219,ATH,WSN,6,0,9
4,219,CIN,PIT,0,7,9
4,219,MIA,ATL,6,8,9
5,220,TBR,SEA,2,3,9
5,220,HOU,NYY,5,3,10
5,220,ATH,BAL,2,3,9
5,220,LAA,DET,5,6,9
5,220,PHI,TEX,9,1,9
5,220,CLE,CHW,9,5,9
5,220,KCR,MIN,4,9,9
5,220,BOS,SDP,10,2,9
5,220,TOR,LAD,1,5,9
5,220,COL,ARI,1,6,9
5,220,WSN,SFG,0,5,9
5,220,CHC,STL,0,5,9
5,220,CIN,PIT,2,3,9
5,220,NYM,MIL,2,3,9
5,220,MIA,ATL,5,1,9
6,221,TBR,SEA,4,7,9
6,221,HOU,NYY,4,5,9
6,221,ATH,BAL,11,3,9
6,221,LAA,DET,7,4,9
6,221,PHI,TEX,3,2,9
6,221,CLE,CHW,3,1,9
6,221,KCR,MIN,2,0,9
6,221,BOS,SDP,4,5,10
6,221,TOR,LAD,1,9,9
6,221,COL,ARI,5,6,9
6,221,WSN,SFG,4,2,9
6,221,CHC,STL,9,1,9
6,221,CIN,PIT,2,1,9
6,221,NYM,MIL,4,7,9
6,221,MIA,ATL,1,7,9
6,221,MIA,ATL,6,8,9
0,222,TBR,SEA,3,6,9
0,222,HOU,NYY,7,1,9
0,222,ATH,BAL,3,2,9
0,222,LAA,DET,5,9,9
0,222,PHI,TEX,4,2,9
0,222,CLE,CHW,4,6,9
0,222,KCR,MIN,3,5,11
0,222,BOS,SDP,2,6,9
0,222,TOR,LAD,5,4,9
0,222,COL,ARI,6,13,9
0,222,WSN,SFG,8,0,9
0,222,CHC,STL,2,3,9
0,222,CIN,PIT,14,8,9
0,222,NYM,MIL,6,7,9
0,222,MIA,ATL,1,7,9
1,223,BOS,HOU,6,7,9
1,223,TBR,ATH,7,4,9
1,223,LAD,LAA,4,7,9
1,223,ARI,TEX,6,7,10
1,223,DET,CHW,2,1,9
1,223,WSN,KCR,4,7,9
1,223,MIN,NYY,2,6,9
1,223,COL,STL,2,3,9
1,223,SDP,SFG,4,1,9
1,223,PHI,CIN,4,1,9
1,223,PIT,MIL,1,7,9
2,224,SEA,BAL,1,0,9
2,224,BOS,HOU,14,1,9
2,224,TBR,ATH,0,6,9
2,224,LAD,LAA,6,7,10
2,224,ARI,TEX,3,2,9
2,224,DET,CHW,6,9,9
2,224,MIA,CLE,3,4,9
2,224,WSN,KCR,5,8,9
2,224,MIN,NYY,1,9,9
2,224,CHC,TOR,1,5,9
2,224,COL,STL,3,0,9
2,224,SDP,SFG,5,1,9
2,224,PHI,CIN,1,6,9
2,224,PIT,MIL,0,14,9
2,224,ATL,NYM,5,13,9
3,225,SEA,BAL,3,4,9
3,225,BOS,HOU,1,4,9
3,225,TBR,ATH,8,2,9
3,225,LAD,LAA,5,6,9
3,225,ARI,TEX,6,4,9
3,225,DET,CHW,1,0,9
3,225,MIA,CLE,13,4,9
3,225,WSN,KCR,8,7,9
3,225,MIN,NYY,4,1,9
3,225,CHC,TOR,4,1,9
3,225,COL,STL,6,5,9
3,225,SDP,SFG,11,1,9
3,225,PHI,CIN,0,8,9
3,225,PIT,MIL,5,12,9
3,225,ATL,NYM,11,6,9
4,226,SEA,BAL,3,5,9
4,226,MIA,CLE,4,9,9
4,226,DET,MIN,4,3,11
4,226,CHC,TOR,1,2,9
4,226,ARI,COL,8,2,9
4,226,ATL,NYM,4,3,9
4,226,PHI,WSN,2,3,9
5,227,SEA,NYM,11,9,9
5,227,BAL,HOU,7,0,9
5,227,LAA,ATH,3,10,9
5,227,TEX,TOR,5,6,9
5,227,CHW,KCR,1,3,9
5,227,ATL,CLE,2,0,9
5,227,DET,MIN,7,0,9
5,227,MIA,BOS,1,2,9
5,227,NYY,STL,4,3,9
5,227,TBR,SFG,7,6,9
5,227,ARI,COL,3,4,9
5,227,SDP,LAD,2,3,9
5,227,PIT,CHC,3,2,9
5,227,MIL,CIN,10,8,9
5,227,PHI,WSN,6,2,9
6,228,SEA,NYM,1,3,9
6,228,BAL,HOU,4,5,12
6,228,LAA,ATH,2,7,9
6,228,TEX,TOR,2,14,9
6,228,CHW,KCR,2,6,9
6,228,ATL,CLE,10,1,9
6,228,DET,MIN,8,5,9
6,228,MIA,BOS,5,7,9
6,228,NYY,STL,12,8,9
6,228,TBR,SFG,2,1,9
6,228,ARI,COL,7,10,9
6,228,SDP,LAD,0,6,9
6,228,PIT,CHC,1,3,9
6,228,MIL,CIN,6,5,11
6,228,PHI,WSN,0,2,9
0,229,SEA,NYM,3,7,9
0,229,BAL,HOU,12,0,9
0,229,LAA,ATH,11,5,10
0,229,TEX,TOR,10,4,9
0,229,CHW,KCR,2,6,9
0,229,ATL,CLE,5,4,9
0,229,DET,MIN,1,8,9
0,229,MIA,BOS,5,3,9
0,229,NYY,STL,8,4,9
0,229,TBR,SFG,1,7,9
0,229,ARI,COL,5,6,9
0,229,SDP,LAD,4,5,9
0,229,PIT,CHC,3,4,9
0,229,MIL,CIN,2,3,10
0,229,PHI,WSN,11,9,9
1,230,SEA,PHI,7,12,9
1,230,HOU,DET,0,10,9
1,230,CIN,LAA,4,1,9
1,230,TEX,KCR,3,4,9
1,230,CHW,ATL,13,9,9
1,230,CLE,ARI,3,1,9
1,230,BAL,BOS,6,3,9
1,230,TOR,PIT,2,5,9
1,230,LAD,COL,3,4,9
1,230,SFG,SDP,4,3,9
1,230,MIL,CHC,7,0,9
1,230,STL,MIA,8,3,9
2,231,SEA,PHI,4,6,9
2,231,HOU,DET,0,1,10
2,231,ATH,MIN,6,3,9
2,231,CIN,LAA,6,4,9
2,231,TEX,KCR,2,5,9
2,231,CHW,ATL,10,11,9
2,231,CLE,ARI,5,6,9
2,231,BAL,BOS,4,3,11
2,231,NYY,TBR,13,3,9
2,231,TOR,PIT,7,3,9
2,231,LAD,COL,11,4,9
2,231,SFG,SDP,1,5,9
2,231,MIL,CHC,4,6,9
2,231,MIL,CHC,1,4,9
2,231,STL,MIA,7,4,9
2,231,NYM,WSN,8,1,9
3,232,SEA,PHI,2,11,9
3,232,HOU,DET,2,7,9
3,232,ATH,MIN,4,2,10
3,232,CIN,LAA,1,2,9
3,232,TEX,KCR,6,3,9
3,232,CHW,ATL,0,1,9
3,232,CLE,ARI,2,3,10
3,232,NYY,TBR,6,4,10
3,232,TOR,PIT,1,2,9
3,232,LAD,COL,3,8,9
3,232,SFG,SDP,1,8,9
3,232,MIL,CHC,3,4,9
3,232,STL,MIA,2,6,9
3,232,NYM,WSN,4,5,9
4,233,HOU,BAL,7,2,9
4,233,ATH,MIN,8,3,9
4,233,TEX,KCR,4,6,9
4,233,BOS,NYY,6,3,9
4,233,STL,TBR,7,4,9
4,233,LAD,COL,9,5,9
4,233,SFG,SDP,4,8,9
4,233,MIL,CHC,4,1,9
4,233,NYM,WSN,3,9,9
5,234,ATH,SEA,2,3,9
5,234,HOU,BAL,10,7,9
5,234,CHC,LAA,3,2,9
5,234,CLE,TEX,3,4,9
5,234,MIN,CHW,9,7,9
5,234,KCR,DET,5,7,9
5,234,BOS,NYY,1,0,9
5,234,STL,TBR,6,10,9
5,234,TOR,MIA,5,2,9
5,234,CIN,ARI,5,6,11
5,234,COL,PIT,0,9,9
5,234,LAD,SDP,1,2,9
5,234,SFG,MIL,4,5,9
5,234,NYM,ATL,12,7,9
5,234,WSN,PHI,5,4,9
6,235,ATH,SEA,2,1,10
6,235,HOU,BAL,9,8,9
6,235,CHC,LAA,12,1,9
6,235,CLE,TEX,0,10,9
6,235,MIN,CHW,3,7,9
6,235,KCR,DET,2,4,9
6,235,BOS,NYY,12,1,9
6,235,TOR,MIA,7,6,12
6,235,CIN,ARI,1,10,9
6,235,COL,PIT,1,5,9
6,235,LAD,SDP,1,5,9
6,235,SFG,MIL,7,1,9
6,235,NYM,ATL,9,2,9
6,235,WSN,PHI,4,6,9
0,236,ATH,SEA,4,11,9
0,236,HOU,BAL,2,3,9
0,236,CHC,LAA,4,3,9
0,236,CLE,TEX,0,5,9
0,236,MIN,CHW,0,8,9
0,236,KCR,DET,10,8,9
0,236,BOS,NYY,2,7,9
0,236,STL,TBR,2,7,9
0,236,TOR,MIA,3,5,9
0,236,CIN,ARI,6,1,9
0,236,COL,PIT,0,4,9
0,236,LAD,SDP,8,2,9
0,236,SFG,MIL,4,3,9
0,236,NYM,ATL,3,4,9
0,236,WSN,PHI,2,3,9
1,237,SDP,SEA,6,9,9
1,237,DET,ATH,3,8,9
1,237,LAA,TEX,4,0,9
1,237,KCR,CHW,0,7,9
1,237,TBR,CLE,9,0,9
1,237,MIN,TOR,4,10,9
1,237,BOS,BAL,4,3,9
1,237,WSN,NYY,5,10,9
1,237,ARI,MIL,5,7,9
1,237,CIN,LAD,0,7,9
1,237,PIT,STL,6,7,9
1,237,ATL,MIA,1,2,9
1,237,PHI,NYM,3,13,9
2,238,SDP,SEA,7,6,9
2,238,COL,HOU,6,1,9
2,238,DET,ATH,6,7,10
2,238,LAA,TEX,3,7,9
2,238,KCR,CHW,5,4,9
2,238,TBR,CLE,0,3,9
2,238,MIN,TOR,7,5,9
2,238,BOS,BAL,5,0,9
2,238,WSN,NYY,1,5,9
2,238,ARI,MIL,8,9,9
2,238,CIN,LAD,3,6,9
2,238,CHC,SFG,2,5,9
2,238,PIT,STL,8,3,9
2,238,ATL,MIA,11,2,9
2,238,PHI,NYM,5,6,9
3,239,SDP,SEA,3,4,9
3,239,COL,HOU,0,4,9
3,239,DET,ATH,0,7,9
3,239,LAA,TEX,3,20,9
3,239,KCR,CHW,12,1,9
3,239,TBR,CLE,3,4,10
3,239,MIN,TOR,8,9,9
3,239,BOS,BAL,3,2,9
3,239,WSN,NYY,2,11,9
3,239,ARI,MIL,3,2,9
3,239,CIN,LAD,1,5,9
3,239,CHC,SFG,3,12,9
3,239,PIT,STL,2,1,9
3,239,ATL,MIA,12,1,9
3,239,PHI,NYM,0,6,9
4,240,COL,HOU,3,4,9
4,240,NYY,CHW,10,4,9
4,240,BOS,BAL,3,2,9
4,240,ARI,MIL,6,4,9
4,240,CHC,SFG,3,4,9
4,240,PIT,STL,1,4,9
4,240,ATL,PHI,4,19,9
4,240,MIA,NYM,7,4,9
5,241,SEA,CLE,4,5,9
5,241,LAA,HOU,0,2,9
5,241,TEX,ATH,5,2,9
5,241,NYY,CHW,10,2,9
5,241,DET,KCR,5,3,9
5,241,SDP,MIN,4,7,9
5,241,BAL,SFG,8,15,9
5,241,PIT,BOS,4,2,9
5,241,TBR,WSN,4,1,9
5,241,MIL,TOR,7,2,9
5,241,ARI,LAD,3,0,9
5,241,CHC,COL,11,7,9
5,241,STL,CIN,7,5,10
5,241,ATL,PHI,1,2,9
5,241,MIA,NYM,9,19,9
6,242,SEA,CLE,3,4,9
6,242,LAA,HOU,4,1,9
6,242,TEX,ATH,9,3,9
6,242,NYY,CHW,5,3,11
6,242,DET,KCR,1,3,9
6,242,SDP,MIN,12,3,9
6,242,BAL,SFG,11,1,9
6,242,PIT,BOS,10,3,9
6,242,TBR,WSN,4,1,9
6,242,MIL,TOR,4,1,9
6,242,ARI,LAD,6,1,9
6,242,CHC,COL,4,3,9
6,242,STL,CIN,4,2,9
6,242,ATL,PHI,2,3,10
6,242,MIA,NYM,11,8,9
0,243,SEA,CLE,4,2,9
0,243,LAA,HOU,3,0,9
0,243,TEX,ATH,9,6,9
0,243,NYY,CHW,2,3,9
0,243,DET,KCR,5,0,9
0,243,SDP,MIN,2,7,9
0,243,BAL,SFG,2,13,9
0,243,PIT,BOS,2,5,9
0,243,TBR,WSN,7,4,9
0,243,MIL,TOR,4,8,9
0,243,ARI,LAD,4,5,9
0,243,CHC,COL,5,6,9
0,243,STL,CIN,4,7,9
0,243,ATL,PHI,3,1,9
0,243,MIA,NYM,5,1,9
1,244,SEA,TBR,2,10,9
1,244,LAA,HOU,3,8,9
1,244,ATH,STL,11,3,9
1,244,TEX,ARI,7,5,10
1,244,CHW,MIN,6,5,9
1,244,CLE,BOS,4,6,9
1,244,NYM,DET,10,8,9
1,244,BAL,SDP,4,3,9
1,244,TOR,CIN,4,5,9
1,244,SFG,COL,8,2,9
1,244,ATL,CHC,6,7,10
1,244,PHI,MIL,10,8,9
1,244,MIA,WSN,0,2,9
2,245,SEA,TBR,5,6,9
2,245,NYY,HOU,7,1,9
2,245,ATH,STL,1,2,9
2,245,LAA,KCR,5,1,9
2,245,TEX,ARI,3,5,9
2,245,CHW,MIN,12,3,9
2,245,CLE,BOS,7,11,9
2,245,NYM,DET,12,5,9
2,245,BAL,SDP,6,2,9
2,245,TOR,CIN,12,9,9
2,245,SFG,COL,7,4,9
2,245,LAD,PIT,7,9,9
2,245,ATL,CHC,3,4,9
2,245,MIA,WSN,2,5,9
3,246,SEA,TBR,4,9,9
3,246,NYY,HOU,7,8,9
3,246,ATH,STL,1,5,9
3,246,LAA,KCR,4,3,9
3,246,TEX,ARI,0,2,9
3,246,CHW,MIN,4,3,9
3,246,CLE,BOS,8,1,9
3,246,NYM,DET,2,6,9
3,246,BAL,SDP,7,5,9
3,246,TOR,CIN,13,9,9
3,246,SFG,COL,10,8,9
3,246,LAD,PIT,0,3,9
3,246,ATL,CHC,5,1,9
3,246,PHI,MIL,3,6,9
3,246,MIA,WSN,5,10,9
4,247,NYY,HOU,8,4,9
4,247,LAA,KCR,3,4,9
4,247,CHW,MIN,11,8,9
4,247,CLE,TBR,2,4,9
4,247,LAD,PIT,3,5,9
4,247,PHI,MIL,2,0,9
5,248,SEA,ATL,1,4,9
5,248,HOU,TEX,3,4,12
5,248,ATH,LAA,10,4,9
5,248,CHW,DET,7,5,9
5,248,CLE,TBR,7,1,9
5,248,MIN,KCR,1,2,9
5,248,LAD,BAL,1,2,9
5,248,BOS,ARI,5,10,9
5,248,TOR,NYY,7,1,9
5,248,SDP,COL,0,3,9
5,248,SFG,STL,8,2,9
5,248,WSN,CHC,5,11,9
5,248,NYM,CIN,5,4,9
5,248,MIL,PIT,5,2,9
5,248,PHI,MIA,9,3,9
6,249,SEA,ATL,10,2,9
6,249,HOU,TEX,11,0,9
6,249,ATH,LAA,17,4,9
6,249,CHW,DET,0,6,9
6,249,CLE,TBR,3,2,9
6,249,MIN,KCR,2,11,9
6,249,LAD,BAL,3,4,9
6,249,BOS,ARI,1,5,9
6,249,TOR,NYY,1,3,9
6,249,SDP,COL,10,8,9
6,249,SFG,STL,2,3,9
6,249,WSN,CHC,2,1,9
6,249,NYM,CIN,3,6,9
6,249,MIL,PIT,4,1,9
6,249,PHI,MIA,4,2,9
0,250,SEA,ATL,18,2,9
0,250,HOU,TEX,2,4,9
0,250,ATH,LAA,3,4,9
0,250,CHW,DET,6,4,9
0,250,CLE,TBR,2,1,9
0,250,MIN,KCR,5,1,9
0,250,LAD,BAL,5,2,9
0,250,BOS,ARI,7,4,9
0,250,TOR,NYY,3,4,9
0,250,SDP,COL,8,1,9
0,250,SFG,STL,3,4,9
0,250,WSN,CHC,6,3,9
0,250,NYM,CIN,2,3,9
0,250,MIL,PIT,10,2,9
0,250,PHI,MIA,4,5,9
1,251,STL,SEA,2,4,9
1,251,BOS,ATH,7,0,9
1,251,MIN,LAA,12,3,9
1,251,MIL,TEX,0,5,9
1,251,KCR,CLE,2,10,9
1,251,ARI,SFG,5,11,9
1,251,COL,LAD,1,3,9
1,251,CIN,SDP,3,4,10
1,251,CHC,ATL,1,4,9
1,251,WSN,MIA,15,7,9
1,251,NYM,PHI,0,1,9
2,252,STL,SEA,3,5,9
2,252,HOU,TOR,3,4,10
2,252,BOS,ATH,6,0,9
2,252,MIN,LAA,2,12,9
2,252,MIL,TEX,4,5,9
2,252,TBR,CHW,5,4,9
2,252,KCR,CLE,0,2,9
2,252,DET,NYY,12,2,9
2,252,PIT,BAL,2,3,11
2,252,ARI,SFG,3,5,9
2,252,COL,LAD,2,7,9
2,252,CIN,SDP,4,2,9
2,252,CHC,ATL,6,1,9
2,252,WSN,MIA,7,5,9
2,252,NYM,PHI,3,9,9
3,253,STL,SEA,2,4,13
3,253,HOU,TOR,3,2,9
3,253,BOS,ATH,4,5,9
3,253,MIN,LAA,3,4,9
3,253,MIL,TEX,3,6,9
3,253,TBR,CHW,5,6,9
3,253,KCR,CLE,4,3,9
3,253,DET,NYY,11,1,9
3,253,PIT,BAL,1,2,10
3,253,ARI,SFG,5,3,9
3,253,COL,LAD,0,9,9
3,253,CIN,SDP,2,1,9
3,253,CHC,ATL,3,2,9
3,253,WSN,MIA,3,8,9
3,253,NYM,PHI,3,11,9
4,254,LAA,SEA,6,7,12
4,254,HOU,TOR,0,6,9
4,254,TBR,CHW,1,5,9
4,254,KCR,CLE,2,3,9
4,254,DET,NYY,3,9,9
4,254,PIT,BAL,2,3,9
4,254,COL,SDP,0,2,9
4,254,WSN,MIA,0,5,9
4,254,NYM,PHI,4,6,9
5,255,LAA,SEA,1,2,9
5,255,HOU,ATL,11,3,9
5,255,CIN,ATH,0,3,9
5,255,TEX,NYM,8,3,9
5,255,CHW,CLE,0,4,9
5,255,DET,MIA,2,8,9
5,255,KCR,PHI,2,8,9
5,255,ARI,MIN,8,9,9
5,255,BAL,TOR,1,6,9
5,255,NYY,BOS,4,1,9
5,255,TBR,CHC,4,6,9
5,255,COL,SDP,4,2,9
5,255,LAD,SFG,1,5,10
5,255,STL,MIL,2,8,9
5,255,PIT,WSN,5,6,9
6,256,LAA,SEA,3,5,9
6,256,HOU,ATL,6,2,9
6,256,CIN,ATH,5,11,9
6,256,TEX,NYM,3,2,9
6,256,CHW,CLE,1,3,9
6,256,DET,MIA,4,6,11
6,256,KCR,PHI,6,8,9
6,256,ARI,MIN,5,2,10
6,256,BAL,TOR,4,5,9
6,256,NYY,BOS,5,3,9
6,256,TBR,CHC,5,4,9
6,256,COL,SDP,3,11,9
6,256,LAD,SFG,13,7,9
6,256,STL,MIL,8,9,10
6,256,PIT,WSN,5,1,9
0,257,LAA,SEA,2,11,9
0,257,HOU,ATL,3,8,9
0,257,CIN,ATH,4,7,9
0,257,TEX,NYM,2,5,10
0,257,CHW,CLE,2,3,9
0,257,DET,MIA,2,0,9
0,257,KCR,PHI,10,3,9
0,257,ARI,MIN,6,4,9
0,257,BAL,TOR,2,11,9
0,257,NYY,BOS,4,6,9
0,257,TBR,CHC,3,4,9
0,257,COL,SDP,6,9,9
0,257,LAD,SFG,10,2,9
0,257,STL,MIL,3,2,9
0,257,PIT,WSN,3,4,9
1,258,TEX,HOU,3,6,9
1,258,BAL,CHW,4,1,9
1,258,NYY,MIN,0,7,9
1,258,TOR,TBR,2,1,11
1,258,SFG,ARI,1,8,9
1,258,PHI,LAD,6,5,10
1,258,CHC,PIT,4,0,9
1,258,CIN,STL,11,6,9
1,258,ATL,WSN,11,3,9
2,259,SEA,KCR,12,5,9
2,259,TEX,HOU,5,6,9
2,259,ATH,BOS,2,1,9
2,259,LAA,MIL,2,9,9
2,259,BAL,CHW,8,7,9
2,259,CLE,DET,7,5,10
2,259,NYY,MIN,10,9,9
2,259,TOR,TBR,6,5,9
2,259,SFG,ARI,5,6,9
2,259,MIA,COL,6,5,9
2,259,PHI,LAD,9,6,9
2,259,SDP,NYM,3,8,9
2,259,CHC,PIT,4,1,9
2,259,CIN,STL,0,3,9
2,259,ATL,WSN,6,3,9
2,259,ATL,WSN,5,0,10
3,260,SEA,KCR,5,7,9
3,260,TEX,HOU,2,5,9
3,260,ATH,BOS,4,5,10
3,260,LAA,MIL,2,9,9
3,260,BAL,CHW,3,1,9
3,260,CLE,DET,4,0,9
3,260,NYY,MIN,10,5,9
3,260,TOR,TBR,1,2,9
3,260,SFG,ARI,5,1,11
3,260,MIA,COL,8,4,9
3,260,PHI,LAD,0,5,9
3,260,SDP,NYM,7,4,9
3,260,CHC,PIT,8,4,9
3,260,CIN,STL,6,2,9
3,260,ATL,WSN,9,4,9
4,261,SEA,KCR,2,0,9
4,261,ATH,BOS,5,3,9
4,261,LAA,MIL,2,5,9
4,261,CLE,DET,3,1,9
4,261,NYY,BAL,7,0,9
4,261,TOR,TBR,0,4,9
4,261,MIA,COL,9,7,9
4,261,SFG,LAD,1,2,9
4,261,SDP,NYM,1,6,9
4,261,CHC,CIN,0,1,9
5,262,SEA,HOU,4,0,9
5,262,ATH,PIT,4,3,9
5,262,LAA,COL,6,7,9
5,262,MIA,TEX,6,4,12
5,262,SDP,CHW,3,4,9
5,262,CLE,MIN,6,2,9
5,262,ATL,DET,10,1,9
5,262,TOR,KCR,1,20,9
5,262,NYY,BAL,2,4,9
5,262,BOS,TBR,11,7,9
5,262,PHI,ARI,8,2,9
5,262,SFG,LAD,3,6,9
5,262,CHC,CIN,4,7,9
5,262,MIL,STL,1,7,9
5,262,WSN,NYM,6,12,9
6,263,SEA,HOU,6,4,9
6,263,ATH,PIT,0,2,9
6,263,LAA,COL,3,0,9
6,263,MIA,TEX,4,3,9
6,263,SDP,CHW,7,3,9
6,263,CLE,MIN,6,0,9
6,263,CLE,MIN,8,0,9
6,263,ATL,DET,6,5,9
6,263,TOR,KCR,1,2,9
6,263,NYY,BAL,6,1,9
6,263,BOS,TBR,6,3,9
6,263,PHI,ARI,3,4,9
6,263,SFG,LAD,5,7,9
6,263,CHC,CIN,3,6,9
6,263,MIL,STL,3,2,10
6,263,WSN,NYM,5,3,11
0,264,SEA,HOU,7,3,9
0,264,ATH,PIT,0,11,9
0,264,LAA,COL,1,3,9
0,264,MIA,TEX,4,2,9
0,264,SDP,CHW,3,2,9
0,264,CLE,MIN,2,6,9
0,264,ATL,DET,6,2,9
0,264,TOR,KCR,8,5,9
0,264,NYY,BAL,7,1,10
0,264,BOS,TBR,3,7,9
0,264,PHI,ARI,2,9,9
0,264,SFG,LAD,3,1,9
0,264,CHC,CIN,0,1,9
0,264,MIL,STL,1,5,9
0,264,WSN,NYM,3,2,9
1,265,MIL,SDP,4,5,11
1,265,STL,SFG,6,5,9
1,265,WSN,ATL,5,11,9
2,266,COL,SEA,3,4,9
2,266,HOU,ATH,1,5,9
2,266,KCR,LAA,8,4,9
2,266,MIN,TEX,4,1,9
2,266,CHW,NYY,2,3,9
2,266,DET,CLE,2,5,9
2,266,TBR,BAL,0,6,9
2,266,BOS,TOR,4,1,9
