Day,Away,Home,RA,RH,Inn
3,215,PHI,ATL,3,1,9
3,215,NYM,WSN,9,5,9
4,216,HOU,CLE,6,0,9
4,216,OAK,LAA,8,7,9
4,216,CHW,TEX,2,3,9
4,216,TBR,DET,6,2,9
4,216,BOS,KCR,3,7,9
4,216,TOR,MIN,9,3,9
4,216,COL,SDP,7,3,9
4,216,LAD,SFG,5,3,9
4,216,CHC,STL,3,4,9
4,216,CHC,STL,2,7,9
4,216,MIL,PIT,4,5,10
4,216,ATL,NYM,4,6,9
4,216,WSN,PHI,4,5,5
5,217,LAA,SEA,4,3,10
5,217,HOU,CLE,9,3,9
5,217,CHW,TEX,2,1,9
5,217,TBR,DET,5,3,9
5,217,BOS,KCR,7,4,9
5,217,TOR,MIN,5,6,10
5,217,PIT,BAL,0,1,9
5,217,NYY,STL,3,4,9
5,217,COL,ARI,5,6,9
5,217,SDP,LAD,1,8,9
5,217,MIA,CHC,1,2,9
5,217,CIN,MIL,1,5,9
5,217,ATL,NYM,9,6,9
5,217,WSN,PHI,2,7,9
6,218,LAA,SEA,1,2,9
6,218,LAA,SEA,7,1,9
6,218,HOU,CLE,1,4,9
6,218,SFG,OAK,7,3,9
6,218,CHW,TEX,0,8,9
6,218,TBR,DET,1,9,9
6,218,BOS,KCR,4,5,9
6,218,TOR,MIN,3,7,9
6,218,PIT,BAL,3,6,9
6,218,NYY,STL,0,1,9
6,218,COL,ARI,3,2,9
6,218,SDP,LAD,3,8,9
6,218,MIA,CHC,0,4,9
6,218,CIN,MIL,7,5,9
6,218,ATL,NYM,5,8,9
6,218,ATL,NYM,2,6,9
6,218,WSN,PHI,5,11,9
0,219,LAA,SEA,3,6,9
0,219,HOU,CLE,0,1,9
0,219,SFG,OAK,6,4,9
0,219,CHW,TEX,8,2,9
0,219,TBR,DET,7,0,9
0,219,BOS,KCR,5,13,9
0,219,TOR,MIN,3,2,10
0,219,PIT,BAL,8,1,9
0,219,NYY,STL,9,12,9
0,219,COL,ARI,4,6,9
0,219,SDP,LAD,0,4,9
0,219,MIA,CHC,3,0,9
0,219,CIN,MIL,4,2,10
0,219,ATL,NYM,2,5,9
0,219,WSN,PHI,1,13,9
1,220,NYY,SEA,9,4,9
1,220,LAA,OAK,1,0,9
1,220,TOR,BAL,4,7,9
1,220,PIT,ARI,0,3,9
1,220,SFG,SDP,1,0,9
1,220,WSN,CHC,3,6,9
1,220,CIN,NYM,1,5,9
2,221,NYY,SEA,0,1,13
2,221,TEX,HOU,5,7,9
2,221,LAA,OAK,5,1,9
2,221,CHW,KCR,2,4,9
2,221,CHW,KCR,3,2,9
2,221,CLE,DET,5,2,9
2,221,MIN,LAD,3,10,9
2,221,TOR,BAL,5,6,9
2,221,ATL,BOS,9,7,11
2,221,TBR,MIL,3,5,9
2,221,PIT,ARI,4,6,9
2,221,STL,COL,5,16,9
2,221,SFG,SDP,4,7,9
2,221,WSN,CHC,6,5,9
2,221,CIN,NYM,2,6,9
2,221,MIA,PHI,1,4,9
3,222,NYY,SEA,3,4,9
3,222,TEX,HOU,8,4,10
3,222,LAA,OAK,5,4,12
3,222,CHW,KCR,3,8,9
3,222,CLE,DET,3,2,9
3,222,MIN,LAD,5,8,9
3,222,ATL,BOS,8,4,9
3,222,TBR,MIL,3,4,10
3,222,PIT,ARI,6,4,9
3,222,STL,COL,9,5,9
3,222,SFG,SDP,7,13,9
3,222,WSN,CHC,2,4,9
3,222,CIN,NYM,2,10,9
3,222,MIA,PHI,3,4,9
4,223,TEX,HOU,3,7,9
4,223,CHW,KCR,3,5,9
4,223,CLE,DET,4,3,10
4,223,BAL,BOS,3,4,9
4,223,PIT,ARI,3,9,9
4,223,STL,COL,6,8,9
4,223,CHC,CIN,4,2,9
4,223,MIA,PHI,3,0,9
5,224,SEA,TEX,6,2,9
5,224,OAK,HOU,5,7,9
5,224,MIN,LAA,4,0,9
5,224,DET,CHW,0,2,9
5,224,CLE,TOR,8,0,9
5,224,LAD,KCR,8,3,9
5,224,BAL,TBR,10,3,9
5,224,NYY,BOS,2,3,10
5,224,ARI,COL,3,5,9
5,224,SDP,WSN,10,5,9
5,224,PIT,SFG,3,5,9
5,224,MIL,STL,1,3,9
5,224,ATL,MIA,4,3,9
5,224,PHI,NYM,2,1,10
6,225,SEA,TEX,4,7,9
6,225,OAK,HOU,0,8,9
6,225,MIN,LAA,3,5,11
6,225,DET,CHW,4,6,9
6,225,CLE,TOR,1,2,9
6,225,LAD,KCR,13,3,9
6,225,BAL,TBR,2,8,9
6,225,NYY,BOS,3,2,9
6,225,ARI,COL,6,0,9
6,225,SDP,WSN,3,4,9
6,225,PIT,SFG,0,2,9
6,225,CHC,CIN,7,2,9
6,225,MIL,STL,3,2,10
6,225,ATL,MIA,5,2,9
6,225,ATL,MIA,6,2,9
6,225,PHI,NYM,0,1,9
0,226,SEA,TEX,3,5,9
0,226,OAK,HOU,3,6,9
0,226,MIN,LAA,2,4,9
0,226,DET,CHW,3,5,9
0,226,CLE,TOR,7,2,9
0,226,LAD,KCR,0,4,9
0,226,BAL,TBR,1,4,9
0,226,NYY,BOS,0,3,9
0,226,ARI,COL,7,4,9
0,226,SDP,WSN,6,0,9
0,226,PIT,SFG,7,8,9
0,226,CHC,CIN,5,8,9
0,226,MIL,STL,3,6,9
0,226,ATL,MIA,3,1,9
0,226,PHI,NYM,0,6,9
1,227,SEA,LAA,6,2,9
1,227,HOU,CHW,2,4,9
1,227,OAK,TEX,1,2,9
1,227,DET,CLE,1,4,9
1,227,DET,CLE,7,5,9
1,227,KCR,MIN,2,4,9
1,227,BAL,TOR,7,3,9
1,227,TBR,NYY,4,0,9
1,227,ARI,SFG,1,6,9
1,227,LAD,MIL,4,0,9
1,227,SDP,MIA,0,3,9
1,227,CHC,WSN,4,5,9
1,227,PHI,CIN,4,3,9
1,227,NYM,ATL,1,13,9
2,228,SEA,LAA,8,2,9
2,228,HOU,CHW,3,4,9
2,228,OAK,TEX,5,1,9
2,228,DET,CLE,4,3,9
2,228,KCR,MIN,0,9,9
2,228,BAL,TOR,4,2,9
2,228,BOS,PIT,5,3,9
2,228,TBR,NYY,3,1,9
2,228,ARI,SFG,1,2,9
2,228,COL,STL,4,5,9
2,228,LAD,MIL,4,5,11
2,228,SDP,MIA,3,4,9
2,228,CHC,WSN,7,5,11
2,228,PHI,CIN,11,4,9
2,228,NYM,ATL,0,5,9
3,229,SEA,LAA,11,7,9
3,229,HOU,CHW,3,2,9
3,229,OAK,TEX,7,2,9
3,229,DET,CLE,4,8,9
3,229,KCR,MIN,0,4,9
3,229,BAL,TOR,1,6,9
3,229,BOS,PIT,8,3,9
3,229,TBR,NYY,7,8,10
3,229,ARI,SFG,3,2,9
3,229,COL,STL,1,5,9
3,229,LAD,MIL,2,1,9
3,229,SDP,MIA,10,3,9
3,229,CHC,WSN,3,2,9
3,229,PHI,CIN,0,1,9
3,229,NYM,ATL,9,7,9
4,230,HOU,CHW,21,5,9
4,230,OAK,TEX,3,10,9
4,230,KCR,TBR,1,7,9
4,230,CHC,BAL,3,2,9
4,230,BOS,PIT,2,8,9
4,230,TOR,NYY,9,2,9
4,230,ARI,SFG,5,0,9
4,230,COL,STL,0,13,9
4,230,LAD,MIL,3,5,9
4,230,WSN,SDP,3,1,9
4,230,NYM,ATL,2,3,9
5,231,SEA,OAK,10,2,9
5,231,HOU,ATL,2,6,9
5,231,LAA,DET,1,0,9
5,231,TEX,MIN,1,2,9
5,231,CHW,CLE,2,5,9
5,231,KCR,TBR,3,2,10
5,231,BOS,BAL,10,15,9
5,231,TOR,NYY,4,0,9
5,231,STL,ARI,5,1,9
5,231,SFG,COL,4,7,9
5,231,MIA,LAD,1,2,9
5,231,WSN,SDP,6,3,9
5,231,MIL,CHC,7,8,9
5,231,CIN,PIT,4,5,9
5,231,NYM,PHI,7,2,9
6,232,SEA,OAK,3,4,10
6,232,HOU,ATL,4,5,11
6,232,LAA,DET,3,4,9
6,232,TEX,MIN,4,3,10
6,232,CHW,CLE,2,0,9
6,232,KCR,TBR,2,5,9
6,232,BOS,BAL,4,3,9
6,232,TOR,NYY,5,2,9
6,232,STL,ARI,16,7,9
6,232,SFG,COL,3,4,10
6,232,MIA,LAD,0,7,9
6,232,WSN,SDP,1,2,9
6,232,MIL,CHC,5,6,11
6,232,CIN,PIT,10,1,9
6,232,NYM,PHI,8,2,9
6,232,NYM,PHI,1,4,9
0,233,SEA,OAK,3,5,9
0,233,HOU,ATL,5,4,9
0,233,LAA,DET,0,4,9
0,233,TEX,MIN,7,0,9
0,233,KCR,TBR,2,3,9
0,233,BOS,BAL,3,5,9
0,233,TOR,NYY,2,4,9
0,233,STL,ARI,6,4,9
0,233,SFG,COL,9,8,11
0,233,MIA,LAD,3,10,9
0,233,WSN,SDP,1,2,9
0,233,MIL,CHC,5,2,9
0,233,CIN,PIT,9,5,9
0,233,NYM,PHI,10,9,9
1,234,MIA,OAK,3,0,9
1,234,LAA,TBR,1,2,9
1,234,TEX,MIN,2,1,9
1,234,CHW,KCR,4,6,9
1,234,NYM,NYY,2,4,9
1,234,MIL,LAD,4,0,9
1,234,STL,CHC,1,0,9
1,234,CIN,PHI,1,4,9
1,234,ATL,PIT,2,1,9
2,235,WSN,SEA,2,4,9
2,235,MIN,HOU,2,4,9
2,235,MIA,OAK,5,3,9
2,235,LAA,TBR,1,11,9
2,235,TEX,COL,6,7,9
2,235,CHW,BAL,3,5,9
2,235,CLE,SDP,3,1,9
2,235,SFG,DET,3,1,9
2,235,ARI,KCR,7,3,9
2,235,TOR,BOS,9,3,9
2,235,NYM,NYY,2,4,9
2,235,MIL,LAD,1,10,9
2,235,STL,CHC,0,2,9
2,235,STL,CHC,13,3,9
2,235,CIN,PHI,6,7,9
2,235,ATL,PIT,6,1,9
3,236,WSN,SEA,3,1,9
3,236,MIN,HOU,3,5,9
3,236,MIA,OAK,2,3,10
3,236,LAA,TBR,3,4,11
3,236,TEX,COL,16,4,9
3,236,CHW,BAL,5,3,9
3,236,CLE,SDP,7,0,9
3,236,SFG,DET,1,6,9
3,236,ARI,KCR,3,5,9
3,236,TOR,BOS,3,2,10
3,236,MIL,LAD,6,12,9
3,236,STL,CHC,1,7,9
3,236,CIN,PHI,5,7,9
3,236,ATL,PIT,14,2,9
4,237,CLE,SEA,1,3,9
4,237,MIN,HOU,3,6,9
4,237,NYY,OAK,13,4,9
4,237,LAA,TBR,3,8,9
4,237,CHW,BAL,3,4,11
4,237,TOR,BOS,6,5,10
4,237,COL,NYM,1,3,9
4,237,STL,CHC,8,3,9
4,237,CIN,PHI,0,4,9
5,238,CLE,SEA,2,3,11
5,238,BAL,HOU,2,0,9
5,238,NYY,OAK,3,2,9
5,238,LAA,TOR,12,0,9
5,238,DET,TEX,6,7,9
5,238,ARI,CHW,7,2,9
5,238,SDP,KCR,13,5,9
5,238,SFG,MIN,0,9,9
5,238,TBR,BOS,8,9,9
5,238,COL,NYM,6,7,9
5,238,LAD,MIA,10,6,10
5,238,CHC,MIL,4,3,10
5,238,CIN,WSN,7,3,9
5,238,PIT,PHI,4,7,9
5,238,ATL,STL,11,4,9
6,239,CLE,SEA,4,3,9
6,239,BAL,HOU,3,1,9
6,239,NYY,OAK,2,3,11
6,239,LAA,TOR,2,0,9
6,239,DET,TEX,11,2,9
6,239,ARI,CHW,10,5,9
6,239,SDP,KCR,4,3,9
6,239,SFG,MIN,2,3,10
6,239,TBR,BOS,1,5,9
6,239,COL,NYM,0,3,9
6,239,LAD,MIA,1,2,9
6,239,CHC,MIL,0,7,9
6,239,CIN,WSN,6,2,9
6,239,PIT,PHI,0,6,9
6,239,ATL,STL,5,6,9
0,240,CLE,SEA,0,4,9
0,240,BAL,HOU,1,3,9
0,240,NYY,OAK,1,4,9
0,240,LAA,TOR,8,3,9
0,240,DET,TEX,9,8,9
0,240,ARI,CHW,3,2,9
0,240,SDP,KCR,7,15,9
0,240,SFG,MIN,3,8,9
0,240,TBR,BOS,12,4,9
0,240,COL,NYM,1,0,9
0,240,LAD,MIA,8,1,9
0,240,CHC,MIL,7,9,9
0,240,CIN,WSN,2,3,9
0,240,PIT,PHI,5,0,9
0,240,ATL,STL,3,6,9
1,241,NYY,LAA,3,4,9
1,241,BOS,MIN,2,4,9
1,241,CHC,TOR,4,5,11
1,241,PHI,ARI,7,13,9
1,241,LAD,MIA,3,2,10
1,241,SDP,SFG,6,5,9
1,241,STL,CIN,13,4,9
1,241,PIT,MIL,5,7,9
2,242,SEA,DET,9,3,9
2,242,HOU,TEX,4,2,9
2,242,OAK,WSN,10,6,9
2,242,NYY,LAA,7,4,9
2,242,KCR,CHW,9,7,9
2,242,BAL,CLE,1,5,9
2,242,BOS,MIN,5,10,9
2,242,TBR,MIA,7,2,9
2,242,CHC,TOR,3,5,9
2,242,PHI,ARI,3,12,9
2,242,COL,ATL,3,2,9
2,242,LAD,NYM,4,3,9
2,242,SDP,SFG,4,3,9
2,242,STL,CIN,1,5,9
2,242,PIT,MIL,4,2,9
3,243,SEA,DET,5,3,9
3,243,HOU,TEX,5,3,9
3,243,OAK,WSN,1,5,9
3,243,NYY,LAA,2,3,9
3,243,KCR,CHW,2,4,9
3,243,BAL,CLE,4,0,9
3,243,BOS,MIN,6,5,9
3,243,TBR,MIA,2,1,10
3,243,CHC,TOR,7,5,9
3,243,PHI,ARI,18,2,9
3,243,COL,ATL,2,3,9
3,243,LAD,NYM,1,2,9
3,243,SDP,SFG,5,4,9
3,243,STL,CIN,5,3,13
3,243,PIT,MIL,1,6,9
4,244,SEA,DET,7,0,9
4,244,OAK,WSN,5,7,10
4,244,TEX,BOS,8,9,9
4,244,KCR,CHW,1,7,9
4,244,BAL,CLE,3,0,9
4,244,MIL,ARI,0,5,9
4,244,COL,ATL,0,3,9
4,244,LAD,NYM,3,5,9
5,245,SEA,CLE,6,1,9
5,245,HOU,LAA,4,2,9
5,245,OAK,BAL,2,5,9
5,245,TEX,BOS,1,9,9
5,245,MIN,CHW,3,4,9
5,245,KCR,DET,4,5,9
5,245,NYY,TBR,0,9,9
5,245,TOR,PIT,4,0,9
5,245,MIL,ARI,1,2,9
5,245,COL,CIN,2,3,9
5,245,SDP,LAD,7,1,9
5,245,PHI,SFG,1,13,9
5,245,CHC,STL,0,8,9
5,245,MIA,ATL,1,8,9
5,245,WSN,NYM,3,7,9
6,246,SEA,CLE,4,0,9
6,246,HOU,LAA,1,2,12
6,246,OAK,BAL,1,8,9
6,246,TEX,BOS,3,5,9
6,246,MIN,CHW,0,13,9
6,246,KCR,DET,12,2,9
6,246,NYY,TBR,1,2,9
6,246,TOR,PIT,4,1,9
6,246,MIL,ARI,8,6,10
6,246,SDP,LAD,1,12,9
6,246,PHI,SFG,4,5,9
6,246,CHC,STL,4,8,9
6,246,MIA,ATL,1,2,9
6,246,WSN,NYM,7,1,9
0,247,SEA,CLE,6,3,11
0,247,HOU,LAA,9,1,9
0,247,OAK,BAL,5,0,9
0,247,TEX,BOS,2,5,9
0,247,MIN,CHW,5,1,9
0,247,KCR,DET,3,2,9
0,247,NYY,TBR,2,1,9
0,247,TOR,PIT,4,3,9
0,247,MIL,ARI,1,5,9
0,247,COL,CIN,8,4,9
0,247,COL,CIN,0,10,9
0,247,SDP,LAD,4,9,9
0,247,PHI,SFG,3,5,9
0,247,CHC,STL,0,2,9
0,247,MIA,ATL,1,7,9
0,247,WSN,NYM,7,1,9
1,248,CHW,SEA,3,2,9
1,248,TEX,HOU,0,1,9
1,248,DET,LAA,0,10,9
1,248,CLE,KCR,6,5,10
1,248,MIN,NYY,2,5,9
1,248,TOR,BAL,7,3,9
1,248,TOR,BAL,8,4,9
1,248,BOS,TBR,3,4,9
1,248,ARI,SDP,5,0,9
1,248,MIL,COL,6,4,9
1,248,SFG,LAD,7,4,9
1,248,WSN,STL,6,0,9
2,249,CHW,SEA,0,3,9
2,249,TEX,HOU,4,3,9
2,249,ATL,OAK,10,9,9
2,249,DET,LAA,4,5,10
2,249,CLE,KCR,4,1,9
2,249,TOR,BAL,6,9,9
2,249,BOS,TBR,4,8,9
2,249,ARI,SDP,5,6,9
2,249,MIL,COL,7,10,10
2,249,SFG,LAD,3,6,9
2,249,CIN,CHC,3,9,9
2,249,NYM,PIT,2,8,9
2,249,WSN,STL,1,4,9
2,249,MIA,PHI,2,3,9
3,250,CHW,SEA,9,6,9
3,250,TEX,HOU,3,4,10
3,250,ATL,OAK,7,3,9
3,250,DET,LAA,5,4,9
3,250,CLE,KCR,1,2,9
3,250,MIN,NYY,4,5,12
3,250,MIN,NYY,1,7,9
3,250,TOR,BAL,4,1,9
3,250,BOS,TBR,0,1,9
3,250,ARI,SDP,3,6,9
3,250,MIL,COL,4,8,9
3,250,SFG,LAD,3,7,9
3,250,CIN,CHC,7,1,9
3,250,NYM,PIT,5,1,9
3,250,NYM,PIT,10,0,9
3,250,WSN,STL,5,6,9
3,250,MIA,PHI,3,4,9
4,251,CHW,OAK,14,2,9
4,251,MIN,NYY,4,3,9
4,251,SFG,MIL,1,2,9
4,251,SFG,MIL,2,4,9
4,251,CIN,CHC,4,3,9
4,251,WSN,STL,11,6,9
4,251,MIA,PHI,6,5,9
5,252,ATL,SEA,6,4,9
5,252,LAA,HOU,3,4,9
5,252,CHW,OAK,5,3,9
5,252,TOR,TEX,4,3,9
5,252,CLE,MIN,7,6,9
5,252,DET,KCR,10,2,9
5,252,BOS,BAL,2,3,9
5,252,TBR,NYY,4,2,9
5,252,ARI,COL,10,13,9
5,252,LAD,SDP,4,5,10
5,252,SFG,CHC,2,4,9
5,252,CIN,MIL,8,2,9
5,252,STL,PIT,2,8,9
5,252,NYM,MIA,3,6,9
5,252,WSN,PHI,3,5,9
6,253,ATL,SEA,1,3,9
6,253,LAA,HOU,6,1,9
6,253,CHW,OAK,10,2,9
6,253,TOR,TEX,11,7,9
6,253,CLE,MIN,6,4,9
6,253,DET,KCR,8,4,8
6,253,BOS,BAL,17,4,9
6,253,TBR,NYY,3,10,9
6,253,ARI,COL,1,4,9
6,253,LAD,SDP,8,4,9
6,253,SFG,CHC,5,2,9
6,253,CIN,MIL,1,5,9
6,253,STL,PIT,7,5,9
6,253,NYM,MIA,11,3,9
6,253,WSN,PHI,5,8,9
0,254,ATL,SEA,7,8,9
0,254,LAA,HOU,4,12,9
0,254,CHW,OAK,3,10,9
0,254,TOR,TEX,1,4,9
0,254,CLE,MIN,4,1,9
0,254,DET,KCR,0,4,9
0,254,BOS,BAL,1,0,9
0,254,TBR,NYY,4,10,9
0,254,ARI,COL,12,6,9
0,254,LAD,SDP,11,2,9
0,254,SFG,CHC,4,2,9
0,254,CIN,MIL,6,7,9
0,254,STL,PIT,4,3,9
0,254,NYM,MIA,9,3,9
0,254,WSN,PHI,5,7,9
1,255,HOU,DET,7,0,9
1,255,LAA,CLE,4,5,9
1,255,TEX,MIA,3,2,9
1,255,TEX,MIA,6,10,9
1,255,TBR,TOR,2,3,9
1,255,LAD,ARI,6,0,9
1,255,ATL,SFG,2,3,9
1,255,CHC,NYM,5,2,9
1,255,PIT,CIN,6,3,9
2,256,SDP,SEA,2,0,9
2,256,HOU,DET,6,3,9
2,256,OAK,TEX,7,8,9
2,256,LAA,CLE,1,3,9
2,256,COL,CHW,2,4,9
2,256,KCR,MIN,3,6,9
2,256,BAL,WSN,4,3,9
2,256,NYY,BOS,7,6,10
2,256,TBR,TOR,4,2,9
2,256,TBR,TOR,2,7,9
2,256,LAD,ARI,4,0,9
2,256,ATL,SFG,5,1,9
2,256,CHC,NYM,4,1,9
2,256,PIT,CIN,6,1,9
2,256,PIT,CIN,1,0,9
2,256,MIL,STL,8,4,9
2,256,PHI,MIA,2,1,9
3,257,SDP,SEA,1,6,9
3,257,HOU,DET,2,1,9
3,257,OAK,TEX,8,7,9
3,257,LAA,CLE,3,5,9
3,257,COL,CHW,3,0,9
3,257,KCR,MIN,0,4,9
3,257,BAL,WSN,6,2,9
3,257,NYY,BOS,5,3,9
3,257,TBR,TOR,1,5,9
3,257,LAD,ARI,3,5,10
3,257,ATL,SFG,1,4,9
3,257,CHC,NYM,6,3,9
3,257,PIT,CIN,10,4,9
3,257,MIL,STL,1,4,9
3,257,PHI,MIA,6,1,9
4,258,OAK,HOU,2,5,9
4,258,CHW,CLE,8,2,9
4,258,KCR,MIN,2,3,9
4,258,TBR,TOR,11,0,9
4,258,SDP,ARI,0,4,9
4,258,CIN,STL,3,2,9
4,258,PIT,NYM,1,7,9
4,258,PHI,MIA,3,5,9
5,259,SEA,LAA,7,8,9
5,259,OAK,HOU,0,5,9
5,259,TEX,TBR,4,3,9
5,259,CHW,DET,2,3,10
5,259,MIN,CLE,3,4,9
5,259,KCR,BOS,1,2,9
5,259,BAL,TOR,3,6,9
5,259,NYY,MIL,6,7,9
5,259,SDP,ARI,12,3,9
5,259,COL,CHC,1,2,9
5,259,LAD,SFG,5,0,9
5,259,CIN,STL,5,6,9
5,259,PIT,NYM,3,4,9
5,259,PHI,ATL,2,7,9
5,259,MIA,WSN,4,5,9
6,260,SEA,LAA,1,2,9
6,260,OAK,HOU,8,5,9
6,260,TEX,TBR,1,5,9
6,260,CHW,DET,4,3,11
6,260,MIN,CLE,1,5,9
6,260,MIN,CLE,6,7,15
6,260,KCR,BOS,9,0,9
6,260,BAL,TOR,3,6,9
6,260,NYY,MIL,1,4,9
6,260,SDP,ARI,2,0,9
6,260,COL,CHC,3,1,9
6,260,LAD,SFG,7,2,9
6,260,CIN,STL,1,5,9
6,260,CIN,STL,0,1,11
6,260,PIT,NYM,1,5,9
6,260,PHI,ATL,3,4,9
6,260,MIA,WSN,3,5,9
0,261,SEA,LAA,1,5,9
0,261,OAK,HOU,2,11,9
0,261,TEX,TBR,3,5,9
0,261,CHW,DET,11,5,9
0,261,MIN,CLE,3,0,9
0,261,KCR,BOS,3,13,9
0,261,BAL,TOR,5,4,9
0,261,NYY,MIL,12,8,9
0,261,SDP,ARI,6,1,9
0,261,COL,CHC,4,3,9
0,261,LAD,SFG,4,3,10
0,261,CIN,STL,3,0,9
0,261,PIT,NYM,3,7,9
0,261,PHI,ATL,2,5,9
0,261,MIA,WSN,3,1,9
1,262,SEA,LAA,9,1,9
1,262,HOU,TBR,4,0,9
1,262,MIN,CLE,4,11,9
1,262,DET,BAL,11,0,9
1,262,ARI,LAD,2,5,9
1,262,SFG,COL,10,7,10
1,262,CHC,MIA,3,10,9
1,262,NYM,MIL,7,2,9
1,262,WSN,ATL,2,5,9
2,263,SEA,OAK,1,4,9
2,263,HOU,TBR,5,0,9
2,263,LAA,TEX,5,2,9
2,263,CLE,CHW,10,7,11
2,263,DET,BAL,3,2,9
2,263,MIN,KCR,4,5,9
2,263,BOS,CIN,5,3,9
2,263,PIT,NYY,8,9,9
2,263,TOR,PHI,18,11,9
2,263,ARI,LAD,5,6,9
2,263,ARI,LAD,5,2,9
2,263,SFG,COL,6,3,9
2,263,STL,SDP,0,5,9
2,263,CHC,MIA,2,1,9
2,263,NYM,MIL,7,5,9
2,263,WSN,ATL,2,3,9
3,264,SEA,OAK,1,2,9
3,264,HOU,TBR,5,2,9
3,264,LAA,TEX,2,7,9
3,264,CLE,CHW,8,2,9
3,264,DET,BAL,1,8,9
3,264,MIN,KCR,2,5,9
3,264,BOS,CIN,1,5,9
3,264,PIT,NYY,2,14,9
3,264,TOR,PHI,3,4,10
3,264,ARI,LAD,6,1,9
3,264,SFG,COL,6,1,9
3,264,STL,SDP,0,1,9
3,264,CHC,MIA,4,3,9
3,264,NYM,MIL,0,6,9
3,264,WSN,ATL,3,2,9
4,265,SEA,OAK,9,5,9
4,265,HOU,BAL,0,2,9
4,265,LAA,TEX,3,5,9
4,265,CLE,CHW,4,2,9
4,265,MIN,KCR,1,4,9
4,265,BOS,NYY,4,5,10
4,265,TOR,TBR,5,10,9
4,265,ARI,LAD,2,3,9
4,265,SFG,COL,3,0,9
4,265,STL,SDP,5,4,9
4,265,CHC,PIT,3,2,9
4,265,MIL,CIN,5,1,9
4,265,ATL,PHI,0,1,9
5,266,SEA,KCR,1,5,9
5,266,HOU,BAL,0,6,9
5,266,NYM,OAK,9,2,9
5,266,LAA,MIN,4,2,9
5,266,CLE,TEX,6,3,9
5,266,DET,CHW,5,3,9
5,266,BOS,NYY,4,5,9
5,266,TOR,TBR,6,10,9
5,266,SFG,ARI,6,5,9
5,266,SDP,COL,3,4,10
5,266,STL,LAD,11,0,9
5,266,CHC,PIT,6,5,9
5,266,MIL,CIN,5,3,9
5,266,ATL,PHI,1,9,9
5,266,WSN,MIA,2,5,9
6,267,SEA,KCR,6,5,9
6,267,HOU,BAL,11,10,9
6,267,NYM,OAK,4,10,9
6,267,LAA,MIN,4,8,9
6,267,CLE,TEX,4,2,9
6,267,DET,CHW,7,2,9
6,267,BOS,NYY,5,7,9
6,267,TOR,TBR,3,1,9
6,267,SFG,ARI,2,5,9
6,267,SDP,COL,9,3,9
6,267,STL,LAD,2,6,9
6,267,CHC,PIT,0,6,9
6,267,MIL,CIN,10,2,9
6,267,ATL,PHI,6,3,9
6,267,WSN,MIA,1,4,9
0,268,SEA,KCR,12,13,9
0,268,HOU,BAL,6,3,11
0,268,NYM,OAK,13,4,9
0,268,LAA,MIN,10,3,9
0,268,CLE,TEX,10,4,9
0,268,DET,CHW,4,1,9
0,268,BOS,NYY,0,2,6
0,268,TOR,TBR,7,1,9
0,268,SFG,ARI,3,2,9
0,268,SDP,COL,13,6,9
0,268,STL,LAD,1,4,9
0,268,CHC,PIT,8,3,9
0,268,MIL,CIN,1,2,9
0,268,ATL,PHI,8,7,11
0,268,WSN,MIA,6,1,9
1,269,BAL,BOS,14,8,9
1,269,NYY,TOR,2,3,10
1,269,CIN,PIT,3,8,9
1,269,ATL,WSN,8,0,9
2,270,TEX,SEA,5,0,9
2,270,ARI,HOU,2,10,9
2,270,OAK,LAA,3,4,9
2,270,CHW,MIN,0,4,9
2,270,TBR,CLE,6,5,11
2,270,KCR,DET,3,4,10
2,270,BAL,BOS,9,13,9
2,270,NYY,TOR,5,2,9
2,270,COL,SFG,2,5,9
2,270,LAD,SDP,3,4,10
2,270,PHI,CHC,1,2,9
2,270,CIN,PIT,1,4,9
2,270,STL,MIL,6,2,9
2,270,ATL,WSN,8,2,9
2,270,MIA,NYM,6,4,9
3,271,TEX,SEA,1,3,9
3,271,ARI,HOU,5,2,10
3,271,OAK,LAA,1,4,9
3,271,CHW,MIN,4,8,9
3,271,TBR,CLE,1,2,10
3,271,KCR,DET,1,2,9
3,271,BAL,BOS,1,3,9
3,271,NYY,TOR,8,3,9
3,271,COL,SFG,3,6,9
3,271,LAD,SDP,1,0,10
3,271,PHI,CHC,2,4,9
3,271,CIN,PIT,3,4,10
3,271,STL,MIL,1,5,9
3,271,ATL,WSN,2,3,10
3,271,MIA,NYM,4,5,10
4,272,TEX,SEA,9,10,11
4,272,OAK,LAA,2,4,9
4,272,CHW,MIN,4,3,9
4,272,TBR,CLE,1,2,9
4,272,KCR,DET,3,10,9
4,272,BAL,BOS,3,5,9
4,272,COL,SFG,4,6,9
4,272,LAD,SDP,5,2,9
4,272,PHI,CHC,0,2,9
4,272,MIA,MIL,4,2,9
5,273,OAK,SEA,1,2,9
5,273,TBR,HOU,7,3,9
5,273,TEX,LAA,1,4,9
5,273,CHW,SDP,3,1,9
5,273,KCR,CLE,3,6,9
5,273,MIN,DET,7,0,9
5,273,BAL,NYY,2,1,9
5,273,BOS,TOR,0,9,9
5,273,ARI,SFG,4,10,9
5,273,COL,LAD,1,10,9
5,273,CIN,CHC,1,6,9
5,273,MIA,MIL,0,1,9
5,273,PIT,STL,1,2,9
5,273,NYM,ATL,2,5,9
5,273,PHI,WSN,5,1,9
6,274,OAK,SEA,1,5,9
6,274,TBR,HOU,1,2,9
