Day,Away,Home,RA,RH,Inn
2,269,TBR,BOS,9,7,9
2,269,NYY,TOR,2,0,9
2,269,LAD,COL,1,4,9
2,269,LAD,COL,11,2,9
2,269,SDP,SFG,4,0,9
2,269,CHC,ATL,6,7,9
2,269,STL,MIL,4,1,9
2,269,PIT,PHI,2,3,10
3,270,HOU,SEA,8,3,9
3,270,OAK,MIN,4,6,9
3,270,TEX,LAA,5,0,9
3,270,ARI,CHW,3,0,9
3,270,CIN,CLE,3,4,9
3,270,KCR,DET,0,8,9
3,270,WSN,BAL,1,5,9
3,270,TBR,BOS,5,0,9
3,270,NYY,TOR,6,0,9
3,270,LAD,COL,8,2,9
3,270,SDP,SFG,5,2,10
3,270,CHC,ATL,5,6,10
3,270,STL,MIL,2,3,9
3,270,PIT,PHI,6,7,9
3,270,MIA,NYM,2,11,9
3,270,MIA,NYM,4,2,9
4,271,TEX,SEA,2,3,9
4,271,OAK,MIN,2,1,9
4,271,ARI,CHW,1,3,9
4,271,KCR,DET,3,7,9
4,271,BOS,BAL,0,2,9
4,271,NYY,TOR,0,6,9
4,271,LAD,COL,5,14,9
4,271,CHC,ATL,3,5,9
4,271,STL,MIL,0,3,9
4,271,PIT,PHI,3,2,9
4,271,MIA,NYM,0,1,8
5,272,TEX,SEA,0,8,9
5,272,HOU,ARI,2,1,9
5,272,OAK,LAA,1,5,9
5,272,SDP,CHW,3,2,9
5,272,CLE,DET,7,5,9
5,272,NYY,KCR,5,12,9
5,272,MIN,COL,7,6,9
5,272,BOS,BAL,3,0,9
5,272,TBR,TOR,4,11,9
5,272,LAD,SFG,6,2,9
5,272,CHC,MIL,3,4,10
5,272,CIN,STL,19,2,9
5,272,MIA,PIT,4,3,9
5,272,WSN,ATL,10,6,9
6,273,TEX,SEA,6,1,9
6,273,HOU,ARI,1,0,9
6,273,OAK,LAA,7,3,9
6,273,SDP,CHW,6,1,9
6,273,CLE,DET,0,8,9
6,273,NYY,KCR,5,2,9
6,273,MIN,COL,14,6,9
6,273,BOS,BAL,2,5,9
6,273,TBR,TOR,7,5,10
6,273,LAD,SFG,1,2,9
6,273,CHC,MIL,10,6,9
6,273,CIN,STL,6,15,9
6,273,MIA,PIT,7,3,9
6,273,WSN,ATL,3,5,9
6,273,PHI,NYM,3,4,9
6,273,PHI,NYM,4,11,9
0,274,TEX,SEA,0,1,9
0,274,HOU,ARI,8,1,9
0,274,OAK,LAA,3,7,9
0,274,SDP,CHW,2,1,11
0,274,CLE,DET,2,5,9
0,274,NYY,KCR,2,5,9
0,274,MIN,COL,2,3,11
0,274,BOS,BAL,6,1,9
0,274,TBR,TOR,12,8,9
0,274,LAD,SFG,5,2,9
0,274,CHC,MIL,0,4,9
0,274,CIN,STL,3,4,9
0,274,MIA,PIT,0,3,9
0,274,WSN,ATL,10,9,9
0,274,PHI,NYM,9,1,9
